booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,travel_month
2024-09-22,2024-10-25,Reykjavik,BlueWing,premium,4231.86,3269.01,0.18,Manager 6,direct,leisure,new,1,12,33,card,1,false,10
2025-06-20,2025-10-07,Zanzibar,Atlas,premium,3376.15,2765.16,0.0,Manager 2,paid_search,family,new,5,8,109,card,1,false,10
2024-09-30,2024-11-01,Lisbon,Cedar,standard,2568.76,1970.89,0.12,Manager 5,partner,corporate,returning,3,6,32,card,1,false,11
2024-04-18,2024-07-05,Lisbon,Atlas,standard,2003.72,1436.45,0.0,Manager 4,direct,family,returning,3,11,78,wallet,3,false,7
2024-10-25,2025-04-26,Tokyo,BlueWing,premium,3580.65,2490.45,0.08,Manager 2,direct,leisure,new,1,2,183,card,1,true,4
2024-07-25,2024-08-21,Tokyo,BlueWing,premium,3435.73,2614.63,0.05,Manager 2,direct,corporate,new,1,6,27,bank_transfer,1,false,8
2025-10-19,2025-12-13,Lisbon,BlueWing,standard,1691.01,1329.44,0.03,Manager 8,paid_search,leisure,new,3,8,55,card,1,false,12
2025-09-12,2025-11-29,Rome,Cedar,luxury,4547.13,3428.58,0.08,Manager 8,direct,corporate,returning,3,6,78,wallet,1,false,11
2024-07-06,2024-09-25,Lisbon,Cedar,premium,3363.08,2434.31,0.12,Manager 5,direct,leisure,new,3,10,81,bank_transfer,1,false,9
2025-07-22,2025-07-24,Zanzibar,BlueWing,premium,3813.29,2962.87,0.05,Manager 2,partner,leisure,returning,2,4,2,bank_transfer,1,false,7
2025-01-23,2025-04-11,Rome,DeltaSun,standard,2761.77,2157.18,0.08,Manager 8,direct,family,returning,6,16,78,bank_transfer,2,false,4
2024-06-21,2024-09-06,Rome,Cedar,standard,1971.91,1403.81,0.08,Manager 4,partner,leisure,returning,1,8,77,bank_transfer,2,true,9
2024-07-28,2024-07-30,Tokyo,Cedar,standard,2394.34,1847.41,0.08,Manager 4,paid_search,corporate,new,2,4,2,wallet,1,false,7
2025-12-13,2026-01-18,Lisbon,DeltaSun,standard,2013.86,1352.37,0.12,Manager 7,referral,leisure,returning,1,5,36,card,1,false,1
2024-01-04,2024-06-21,Reykjavik,Cedar,premium,4165.45,3330.9,0.12,Manager 6,paid_search,family,new,6,5,169,bank_transfer,2,false,6
2024-04-16,2024-05-20,Reykjavik,BlueWing,premium,3809.03,2713.38,0.03,Manager 2,paid_search,family,new,3,6,34,wallet,1,false,5
2025-08-28,2025-12-29,Tokyo,BlueWing,standard,2277.24,1711.88,0.05,Manager 5,partner,leisure,new,2,10,123,bank_transfer,1,false,12
2024-03-30,2024-05-10,Reykjavik,DeltaSun,standard,1793.46,1245.79,0.05,Manager 8,partner,corporate,returning,1,2,41,wallet,1,false,5
2024-05-28,2024-06-27,Lisbon,Atlas,premium,2563.16,1882.85,0.05,Manager 3,direct,leisure,new,3,14,30,bank_transfer,4,false,6
2024-10-11,2024-11-29,Tokyo,BlueWing,premium,3891.12,2705.48,0.08,Manager 2,referral,family,new,5,9,49,card,4,false,11
2025-03-12,2025-03-21,Reykjavik,BlueWing,premium,3094.77,2471.38,0.05,Manager 2,direct,leisure,new,2,4,9,card,1,false,3
2025-11-08,2025-12-15,Lisbon,BlueWing,premium,3228.98,2432.63,0.03,Manager 5,paid_search,corporate,returning,1,6,37,card,1,false,12
2025-01-16,2025-02-20,Lisbon,DeltaSun,standard,1777.89,1269.59,0.0,Manager 4,paid_search,leisure,new,2,5,35,card,1,false,2
2025-06-09,2025-09-09,Rome,DeltaSun,standard,1790.04,1244.22,0.03,Manager 3,referral,leisure,returning,2,9,92,card,1,false,9
2025-11-16,2026-02-13,Rome,BlueWing,standard,2377.42,1682.22,0.08,Manager 8,paid_search,leisure,new,2,9,89,card,1,false,2
2025-07-10,2025-07-23,Zanzibar,Atlas,standard,3126.83,2402.29,0.08,Manager 2,partner,corporate,returning,1,12,13,card,1,true,7
2024-12-14,2025-02-25,Rome,BlueWing,standard,2784.58,2083.22,0.05,Manager 4,direct,family,returning,6,6,73,card,1,false,2
2024-01-14,2024-02-18,Tokyo,DeltaSun,premium,4862.76,3349.3,0.05,Manager 7,direct,family,returning,4,12,35,card,4,false,2
2025-12-06,2025-12-24,Tokyo,BlueWing,standard,2308.13,1737.29,0.03,Manager 6,direct,leisure,returning,2,5,18,card,4,false,12
2024-12-01,2024-12-03,Zanzibar,DeltaSun,luxury,5060.89,3699.83,0.05,Manager 4,referral,corporate,new,2,2,2,bank_transfer,3,false,12
2024-04-25,2024-06-23,Reykjavik,BlueWing,standard,3159.18,2224.19,0.18,Manager 4,paid_search,corporate,new,3,5,59,card,1,false,6
2024-06-27,2024-08-16,Rome,DeltaSun,standard,2751.82,1979.45,0.0,Manager 5,referral,leisure,new,3,13,50,bank_transfer,1,false,8
2025-06-25,2025-09-01,Zanzibar,Cedar,standard,2870.63,2182.01,0.03,Manager 4,referral,leisure,new,3,13,68,bank_transfer,1,false,9
2024-05-20,2024-07-22,Zanzibar,BlueWing,standard,3077.42,2293.84,0.05,Manager 2,referral,leisure,new,3,2,63,card,3,false,7
2024-09-17,2024-10-14,Tokyo,Atlas,premium,5184.79,3727.38,0.08,Manager 1,paid_search,family,returning,6,15,27,card,2,false,10
2024-02-01,2024-04-15,Zanzibar,BlueWing,standard,2610.56,1850.24,0.0,Manager 2,paid_search,family,new,5,2,74,bank_transfer,1,false,4
2025-02-22,2025-05-25,Zanzibar,BlueWing,standard,3450.56,2630.38,0.03,Manager 2,partner,family,new,6,11,92,bank_transfer,2,false,5
2025-11-03,2025-12-18,Tokyo,DeltaSun,standard,2698.01,1953.89,0.0,Manager 2,direct,family,new,5,7,45,card,1,false,12
2025-10-28,2026-01-16,Rome,BlueWing,standard,1914.88,1288.5,0.05,Manager 1,direct,leisure,returning,2,11,80,card,3,false,1
2024-08-12,2024-10-16,Tokyo,Atlas,luxury,6311.28,4403.95,0.08,Manager 2,partner,corporate,new,3,2,65,wallet,1,false,10
2024-08-09,2024-11-05,Tokyo,DeltaSun,premium,4129.24,2997.55,0.0,Manager 2,referral,leisure,returning,1,6,88,card,1,false,11
2024-09-11,2024-10-25,Reykjavik,BlueWing,premium,3619.57,2626.74,0.0,Manager 8,partner,family,returning,4,5,44,wallet,1,false,10
2024-09-19,2024-10-05,Rome,BlueWing,premium,3879.22,3022.87,0.12,Manager 3,paid_search,leisure,new,2,9,16,card,1,false,10
2025-01-31,2025-05-08,Zanzibar,DeltaSun,premium,4583.98,3584.23,0.03,Manager 6,paid_search,family,returning,7,2,97,card,2,false,5
2024-12-22,2025-01-09,Tokyo,BlueWing,standard,3147.29,2217.78,0.08,Manager 2,direct,corporate,returning,3,3,18,card,1,false,1
2024-10-11,2025-01-12,Rome,DeltaSun,standard,2090.85,1523.07,0.0,Manager 4,paid_search,family,new,5,4,93,wallet,1,false,1
2024-09-29,2024-11-15,Lisbon,Cedar,standard,2017.74,1376.86,0.12,Manager 1,direct,family,new,3,11,47,wallet,1,false,11
2024-01-31,2024-03-22,Rome,Atlas,premium,2572.48,1841.38,0.0,Manager 3,partner,family,returning,4,2,51,card,3,false,3
2025-08-07,2025-09-03,Zanzibar,Cedar,luxury,5537.9,4357.58,0.03,Manager 4,partner,family,new,6,12,27,card,1,false,9
2025-12-07,2025-12-26,Tokyo,BlueWing,standard,2569.58,1996.81,0.05,Manager 3,paid_search,corporate,new,1,8,19,card,1,false,12
2025-05-15,2025-07-01,Lisbon,BlueWing,standard,1477.47,1009.68,0.18,Manager 8,direct,leisure,new,3,5,47,bank_transfer,1,false,7
2024-08-16,2024-11-04,Tokyo,Atlas,standard,3724.84,2741.01,0.05,Manager 5,referral,family,returning,6,8,80,card,2,false,11
2024-03-15,2024-06-29,Lisbon,Cedar,luxury,2191.76,1684.59,0.0,Manager 3,partner,leisure,new,2,2,106,bank_transfer,1,false,6
2024-01-15,2024-02-04,Reykjavik,Atlas,luxury,4699.72,3462.41,0.08,Manager 2,paid_search,family,new,5,5,20,bank_transfer,2,false,2
2025-05-23,2025-07-23,Rome,DeltaSun,premium,2745.78,2036.17,0.03,Manager 8,direct,leisure,returning,1,11,61,bank_transfer,4,false,7
2025-07-25,2025-11-06,Rome,Cedar,standard,1930.22,1474.71,0.0,Manager 5,direct,leisure,new,2,9,104,wallet,2,false,11
2024-08-17,2024-09-08,Lisbon,Cedar,standard,2127.29,1495.22,0.05,Manager 1,referral,leisure,new,2,7,22,bank_transfer,1,false,9
2025-02-26,2025-04-23,Rome,DeltaSun,standard,2090.54,1416.9,0.0,Manager 5,referral,leisure,returning,3,2,56,bank_transfer,1,false,4
2025-03-18,2025-07-01,Reykjavik,BlueWing,standard,2889.53,2208.4,0.18,Manager 6,paid_search,leisure,new,2,11,105,card,1,false,7
2025-12-12,2026-02-20,Zanzibar,Atlas,standard,2748.35,2175.72,0.05,Manager 2,paid_search,leisure,new,3,6,70,card,1,false,2
2024-06-28,2024-08-25,Lisbon,Cedar,standard,2153.16,1602.43,0.0,Manager 8,direct,family,returning,3,7,58,bank_transfer,1,false,8
2024-05-27,2024-07-29,Rome,DeltaSun,premium,3293.42,2407.76,0.18,Manager 1,direct,leisure,returning,2,10,63,card,1,false,7
2024-01-15,2024-02-27,Rome,DeltaSun,luxury,4525.31,3444.45,0.08,Manager 3,paid_search,leisure,new,2,7,43,card,1,false,2
2024-02-08,2024-02-10,Zanzibar,BlueWing,standard,2236.8,1679.03,0.05,Manager 2,paid_search,corporate,new,1,6,2,bank_transfer,1,false,2
2025-05-12,2025-05-30,Reykjavik,BlueWing,standard,3216.71,2356.17,0.05,Manager 5,paid_search,leisure,returning,1,11,18,card,3,false,5
2024-04-03,2024-06-11,Reykjavik,DeltaSun,luxury,4998.29,3652.71,0.05,Manager 6,partner,family,new,7,3,69,wallet,1,false,6
2024-01-10,2024-03-19,Lisbon,Atlas,premium,2142.27,1433.89,0.12,Manager 7,paid_search,corporate,new,3,2,69,bank_transfer,4,false,3
2025-10-04,2025-10-25,Zanzibar,Atlas,luxury,5173.33,4042.89,0.05,Manager 2,direct,family,new,6,4,21,card,1,false,10
2024-11-11,2024-11-13,Zanzibar,BlueWing,premium,2772.71,2004.72,0.05,Manager 7,partner,corporate,new,3,2,2,bank_transfer,2,false,11
2024-12-21,2024-12-23,Tokyo,Cedar,premium,3614.92,2876.17,0.18,Manager 2,paid_search,corporate,returning,2,3,2,card,2,false,12
2024-04-09,2024-07-17,Zanzibar,Cedar,standard,2327.68,1822.25,0.12,Manager 8,paid_search,leisure,new,2,12,99,card,4,true,7
2025-08-14,2025-09-15,Zanzibar,Atlas,standard,3107.06,2242.23,0.0,Manager 2,paid_search,leisure,returning,2,7,32,bank_transfer,1,false,9
2024-12-05,2024-12-24,Reykjavik,Atlas,standard,3495.55,2644.81,0.05,Manager 4,direct,leisure,returning,3,11,19,card,1,false,12
2024-10-14,2025-01-03,Rome,Cedar,standard,1912.06,1367.15,0.03,Manager 4,direct,family,returning,5,3,81,card,1,false,1
2024-02-16,2024-03-14,Rome,BlueWing,standard,2568.79,1913.21,0.05,Manager 7,referral,leisure,new,2,10,27,card,3,false,3
2024-01-24,2024-03-26,Tokyo,DeltaSun,standard,2900.54,2089.95,0.08,Manager 8,direct,family,new,4,6,62,card,1,false,3
2025-10-18,2025-12-29,Rome,DeltaSun,standard,1961.56,1349.21,0.18,Manager 1,paid_search,leisure,returning,2,7,72,card,4,false,12
2024-06-24,2024-11-15,Rome,Atlas,standard,1907.2,1440.67,0.03,Manager 1,direct,family,returning,5,3,144,wallet,2,false,11
2024-11-05,2024-11-07,Rome,Cedar,standard,2561.61,1823.92,0.05,Manager 2,direct,leisure,new,1,5,2,bank_transfer,1,false,11
2025-08-28,2025-09-08,Lisbon,Cedar,standard,1539.95,1188.96,0.18,Manager 5,paid_search,corporate,returning,1,2,11,bank_transfer,1,false,9
2025-03-10,2025-04-12,Tokyo,DeltaSun,premium,5606.46,4125.13,0.08,Manager 6,partner,leisure,new,1,11,33,card,1,false,4
2024-07-16,2024-09-21,Lisbon,Atlas,standard,1405.34,1061.19,0.05,Manager 7,direct,leisure,returning,1,3,67,card,3,false,9
2025-12-26,2026-03-27,Rome,BlueWing,premium,2585.11,1708.52,0.05,Manager 6,direct,leisure,new,1,2,91,card,2,false,3
2025-06-21,2025-07-30,Tokyo,DeltaSun,premium,3473.4,2591.64,0.03,Manager 2,referral,leisure,new,1,3,39,card,4,false,7
2025-10-04,2026-03-01,Rome,Atlas,standard,2498.05,1678.29,0.12,Manager 3,partner,leisure,new,1,7,148,card,1,false,3
2025-02-05,2025-05-02,Lisbon,Atlas,standard,2126.67,1576.83,0.05,Manager 8,direct,leisure,new,1,10,86,bank_transfer,1,false,5
2024-04-11,2024-07-04,Rome,Atlas,premium,3328.71,2308.5,0.05,Manager 1,paid_search,leisure,new,2,7,84,card,2,false,7
2025-06-02,2025-06-23,Zanzibar,DeltaSun,standard,2724.53,2124.03,0.12,Manager 2,paid_search,leisure,returning,1,8,21,card,1,false,6
2024-12-04,2024-12-21,Zanzibar,Cedar,standard,2750.83,1976.35,0.08,Manager 5,direct,family,new,3,7,17,wallet,3,false,12
2024-09-22,2024-11-06,Lisbon,Atlas,premium,2990.75,2405.7,0.08,Manager 7,partner,leisure,new,2,15,45,card,3,false,11
2024-08-03,2024-09-06,Lisbon,DeltaSun,standard,2389.2,1810.1,0.18,Manager 1,partner,family,new,5,5,34,card,1,false,9
2024-07-07,2024-10-05,Zanzibar,DeltaSun,premium,3824.22,2921.61,0.18,Manager 3,direct,leisure,new,3,11,90,bank_transfer,4,false,10
2024-10-14,2024-10-21,Rome,Atlas,luxury,4388.41,3131.86,0.0,Manager 6,referral,family,new,6,17,7,bank_transfer,1,false,10
2024-02-20,2024-02-22,Reykjavik,DeltaSun,premium,3330.14,2595.74,0.05,Manager 3,direct,corporate,returning,2,2,2,bank_transfer,2,false,2
2024-09-06,2024-12-05,Lisbon,BlueWing,standard,1435.48,1024.78,0.0,Manager 2,referral,leisure,new,2,4,90,card,1,false,12
2024-11-27,2025-02-03,Tokyo,BlueWing,standard,2924.63,2169.91,0.18,Manager 2,partner,leisure,new,2,2,68,bank_transfer,2,false,2
2025-09-22,2025-10-17,Tokyo,DeltaSun,premium,3528.71,2576.09,0.18,Manager 2,direct,leisure,new,1,2,25,card,4,false,10
2025-07-04,2025-08-23,Tokyo,DeltaSun,standard,2327.73,1855.27,0.08,Manager 2,referral,leisure,returning,1,7,50,card,1,false,8
2024-03-25,2024-05-28,Reykjavik,BlueWing,standard,2708.22,1867.4,0.0,Manager 5,paid_search,family,new,6,2,64,card,4,false,5
2024-02-26,2024-03-23,Zanzibar,DeltaSun,standard,3095.57,2177.8,0.0,Manager 2,direct,family,returning,7,5,26,bank_transfer,1,false,3
2024-09-30,2024-10-12,Tokyo,DeltaSun,standard,2481.12,1752.74,0.12,Manager 5,partner,leisure,new,2,7,12,wallet,1,false,10
2024-08-03,2024-10-19,Tokyo,BlueWing,standard,4227.7,3006.26,0.03,Manager 2,paid_search,family,returning,7,11,77,card,1,false,10
2024-08-29,2024-09-30,Tokyo,DeltaSun,premium,5629.18,4517.42,0.12,Manager 7,paid_search,leisure,new,2,9,32,card,1,false,9
2024-07-30,2024-08-16,Zanzibar,DeltaSun,premium,4587.44,3657.32,0.08,Manager 1,paid_search,family,returning,6,6,17,card,2,false,8
2024-10-26,2024-12-05,Tokyo,Cedar,premium,3381.24,2506.61,0.12,Manager 3,direct,corporate,new,3,2,40,card,1,false,12
2024-02-05,2024-03-31,Rome,Atlas,premium,3503.04,2643.32,0.03,Manager 6,referral,leisure,new,1,13,55,card,1,false,3
2025-08-05,2025-09-08,Tokyo,BlueWing,luxury,4749.33,3547.22,0.18,Manager 4,paid_search,family,new,6,6,34,card,1,false,9
2024-01-17,2024-03-01,Lisbon,Atlas,premium,3031.19,2281.42,0.03,Manager 7,direct,family,new,4,10,44,bank_transfer,1,false,3
2024-05-14,2024-05-16,Zanzibar,BlueWing,standard,2546.97,1935.92,0.05,Manager 1,referral,leisure,new,2,6,2,card,2,false,5
2025-07-10,2025-08-26,Tokyo,Cedar,standard,3374.95,2339.0,0.0,Manager 2,direct,family,returning,4,8,47,bank_transfer,1,false,8
2024-01-04,2024-03-24,Rome,DeltaSun,luxury,2262.18,1624.61,0.05,Manager 1,paid_search,leisure,new,1,2,80,card,1,false,3
2025-04-06,2025-08-09,Reykjavik,Atlas,premium,2854.16,2225.12,0.08,Manager 5,partner,leisure,returning,3,10,125,card,1,false,8
2024-01-15,2024-04-19,Tokyo,BlueWing,standard,2488.61,1904.96,0.12,Manager 2,partner,leisure,new,1,10,95,bank_transfer,2,false,4
2024-03-09,2024-06-10,Rome,Cedar,standard,2296.13,1732.56,0.05,Manager 4,referral,leisure,returning,1,2,93,card,1,false,6
2024-08-03,2024-11-17,Zanzibar,DeltaSun,premium,3621.21,2895.68,0.05,Manager 3,partner,leisure,returning,3,2,106,card,1,false,11
2025-02-19,2025-02-21,Rome,DeltaSun,standard,2418.3,1817.27,0.12,Manager 2,direct,leisure,new,2,9,2,bank_transfer,1,false,2
2024-09-26,2024-10-26,Zanzibar,DeltaSun,standard,1862.81,1354.09,0.03,Manager 2,partner,corporate,returning,1,2,30,card,1,false,10
2024-04-02,2024-04-13,Lisbon,DeltaSun,luxury,3743.49,2756.38,0.08,Manager 4,direct,leisure,new,1,3,11,bank_transfer,1,false,4
2025-01-06,2025-02-23,Rome,BlueWing,premium,2472.17,1847.67,0.05,Manager 1,paid_search,leisure,returning,1,13,48,card,3,false,2
2025-05-23,2025-05-27,Lisbon,Cedar,standard,1814.04,1319.89,0.05,Manager 2,paid_search,leisure,new,2,8,4,card,1,false,5
2025-09-08,2025-09-21,Tokyo,BlueWing,standard,3350.45,2550.68,0.08,Manager 2,direct,leisure,returning,3,12,13,bank_transfer,1,false,9
2024-08-09,2024-10-20,Lisbon,BlueWing,standard,1623.59,1206.28,0.05,Manager 4,direct,leisure,returning,3,4,72,card,1,false,10
2025-01-15,2025-03-31,Lisbon,DeltaSun,luxury,3346.09,2210.39,0.18,Manager 4,referral,leisure,new,3,9,75,card,3,false,3
2025-07-31,2025-10-01,Zanzibar,Cedar,standard,3864.59,2941.66,0.03,Manager 2,partner,family,new,5,8,62,wallet,1,false,10
2024-08-03,2024-09-11,Reykjavik,Cedar,standard,2371.81,1589.42,0.0,Manager 2,direct,leisure,new,1,5,39,card,3,false,9
2025-08-01,2025-10-03,Reykjavik,BlueWing,luxury,3561.47,2367.37,0.08,Manager 2,paid_search,leisure,returning,3,4,63,card,1,false,10
2025-04-28,2025-06-02,Tokyo,Cedar,standard,4254.59,2875.02,0.05,Manager 4,partner,family,new,3,6,35,card,1,false,6
2024-06-28,2024-10-18,Tokyo,DeltaSun,premium,4604.46,3435.53,0.0,Manager 2,direct,family,returning,6,2,112,bank_transfer,2,false,10
2024-05-11,2024-07-28,Zanzibar,Cedar,luxury,5471.12,4202.63,0.05,Manager 2,direct,leisure,new,1,8,78,wallet,1,false,7
2024-08-31,2024-11-01,Tokyo,BlueWing,standard,2699.18,1841.44,0.12,Manager 3,partner,leisure,returning,3,8,62,card,2,false,11
2024-05-03,2024-07-02,Rome,BlueWing,standard,1695.83,1333.92,0.12,Manager 2,paid_search,leisure,new,3,2,60,bank_transfer,2,false,7
2025-10-25,2025-10-27,Zanzibar,DeltaSun,premium,3450.98,2436.57,0.0,Manager 5,partner,corporate,new,3,3,2,wallet,3,true,10
2025-05-29,2025-05-31,Tokyo,BlueWing,standard,3019.7,2229.32,0.05,Manager 2,paid_search,corporate,returning,3,2,2,card,1,false,5
2024-12-12,2024-12-14,Rome,DeltaSun,standard,1377.49,970.16,0.05,Manager 4,direct,leisure,new,3,2,2,bank_transfer,2,false,12
2025-03-30,2025-04-27,Reykjavik,Atlas,luxury,4366.6,3311.11,0.18,Manager 4,partner,corporate,new,3,2,28,card,3,false,4
2025-02-27,2025-04-28,Zanzibar,DeltaSun,standard,2195.96,1635.83,0.0,Manager 2,direct,leisure,returning,2,4,60,bank_transfer,1,false,4
2024-03-18,2024-04-21,Lisbon,BlueWing,standard,2019.6,1487.79,0.08,Manager 4,direct,corporate,new,1,8,34,card,1,false,4
2024-09-03,2024-10-03,Reykjavik,BlueWing,premium,4691.59,3183.54,0.08,Manager 2,paid_search,family,new,4,13,30,card,2,true,10
2025-11-22,2026-01-27,Tokyo,BlueWing,premium,3525.54,2572.97,0.08,Manager 2,direct,leisure,new,2,6,66,bank_transfer,3,false,1
2024-10-25,2025-01-13,Lisbon,Cedar,standard,1794.89,1192.63,0.08,Manager 1,partner,leisure,new,1,11,80,bank_transfer,1,false,1
2025-06-13,2025-07-31,Lisbon,Cedar,standard,1227.46,826.22,0.12,Manager 5,direct,leisure,returning,1,5,48,card,1,false,7
2024-03-15,2024-08-02,Zanzibar,BlueWing,standard,2121.05,1663.48,0.12,Manager 2,referral,leisure,returning,1,2,140,card,4,false,8
2025-09-25,2025-12-18,Tokyo,BlueWing,standard,3259.5,2419.77,0.12,Manager 1,direct,family,new,7,11,84,card,1,false,12
2025-03-30,2025-05-23,Zanzibar,BlueWing,premium,3104.16,2374.23,0.0,Manager 8,direct,leisure,returning,2,10,54,card,1,false,5
2024-10-06,2024-12-12,Tokyo,BlueWing,standard,3050.09,2433.85,0.12,Manager 4,direct,corporate,new,1,8,67,card,1,false,12
2025-12-19,2026-02-15,Tokyo,Atlas,luxury,6939.39,4885.02,0.03,Manager 1,direct,leisure,new,2,11,58,card,1,false,2
2025-07-17,2025-11-09,Zanzibar,Cedar,standard,3407.29,2516.98,0.12,Manager 2,direct,family,returning,6,8,115,card,1,false,11
2025-05-23,2025-06-20,Reykjavik,DeltaSun,standard,3157.52,2490.42,0.05,Manager 8,paid_search,corporate,new,1,7,28,card,1,false,6
2024-07-04,2024-08-25,Zanzibar,Atlas,premium,3867.36,3072.34,0.08,Manager 5,referral,leisure,returning,2,2,52,card,1,false,8
2025-03-22,2025-07-01,Tokyo,Atlas,premium,4151.52,3245.27,0.18,Manager 2,paid_search,leisure,returning,1,15,101,bank_transfer,2,false,7
2025-07-21,2025-07-27,Zanzibar,Cedar,standard,2311.02,1657.28,0.12,Manager 2,paid_search,leisure,new,2,4,6,card,2,true,7
2025-03-20,2025-04-15,Zanzibar,DeltaSun,premium,5822.42,4113.27,0.05,Manager 2,partner,leisure,new,2,13,26,card,2,false,4
2024-11-04,2025-01-22,Tokyo,Cedar,standard,3154.13,2460.53,0.12,Manager 2,partner,leisure,new,3,12,79,card,2,false,1
2024-08-30,2024-09-15,Rome,Cedar,standard,1966.2,1545.8,0.03,Manager 1,paid_search,corporate,new,2,4,16,card,3,false,9
2025-04-28,2025-08-13,Tokyo,Cedar,standard,2347.99,1598.05,0.05,Manager 3,referral,leisure,new,2,2,107,card,1,false,8
2025-09-16,2025-11-11,Tokyo,Atlas,luxury,6573.32,5318.85,0.0,Manager 1,direct,leisure,new,2,15,56,card,1,false,11
2024-08-05,2024-08-07,Lisbon,Cedar,premium,2614.5,2075.08,0.12,Manager 2,referral,corporate,new,2,10,2,bank_transfer,3,false,8
2025-04-11,2025-06-23,Rome,BlueWing,standard,2148.48,1550.67,0.0,Manager 1,paid_search,corporate,returning,2,6,73,bank_transfer,1,false,6
2024-11-24,2025-04-22,Reykjavik,DeltaSun,luxury,5837.12,4067.07,0.05,Manager 7,direct,leisure,returning,3,3,149,wallet,1,false,4
2025-09-13,2025-11-05,Tokyo,BlueWing,standard,3209.73,2569.7,0.18,Manager 2,direct,leisure,new,1,8,53,wallet,2,false,11
2024-01-19,2024-02-13,Tokyo,BlueWing,premium,4528.13,3399.2,0.05,Manager 2,partner,corporate,new,1,3,25,bank_transfer,1,false,2
2025-01-08,2025-05-07,Reykjavik,BlueWing,standard,1651.15,1126.63,0.05,Manager 1,direct,leisure,new,3,5,119,card,1,false,5
2024-06-04,2024-07-17,Tokyo,Cedar,standard,3296.79,2408.93,0.0,Manager 3,direct,corporate,new,3,6,43,bank_transfer,2,false,7
2025-06-05,2025-07-10,Tokyo,Atlas,luxury,7989.93,5866.04,0.12,Manager 5,direct,leisure,new,3,12,35,card,3,false,7
2025-02-19,2025-06-13,Reykjavik,Cedar,premium,2902.68,2128.64,0.08,Manager 5,paid_search,family,new,7,3,114,card,4,false,6
2024-10-25,2024-12-22,Rome,BlueWing,standard,3362.81,2694.61,0.03,Manager 6,partner,family,new,6,10,58,card,3,false,12
2025-04-04,2025-04-27,Rome,DeltaSun,premium,3619.88,2605.33,0.05,Manager 3,direct,leisure,new,2,11,23,card,1,false,4
2025-05-19,2025-07-26,Tokyo,DeltaSun,standard,2907.92,2219.91,0.0,Manager 2,paid_search,leisure,returning,2,6,68,bank_transfer,1,false,7
2025-12-07,2025-12-09,Reykjavik,BlueWing,standard,2752.4,2078.78,0.05,Manager 1,partner,leisure,returning,3,10,2,bank_transfer,1,false,12
2025-11-27,2026-01-01,Zanzibar,DeltaSun,standard,3635.16,2742.53,0.08,Manager 1,direct,family,returning,7,10,35,bank_transfer,2,false,1
2025-08-30,2025-09-29,Tokyo,Atlas,standard,4295.65,3499.85,0.03,Manager 1,partner,family,new,7,7,30,card,2,false,9
2025-12-08,2026-01-25,Tokyo,BlueWing,standard,3297.2,2360.78,0.08,Manager 2,direct,leisure,new,3,8,48,card,1,false,1
2024-10-09,2024-10-11,Rome,BlueWing,standard,2362.17,1893.51,0.03,Manager 2,partner,corporate,new,3,2,2,bank_transfer,4,false,10
