deal_id,account_id,deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged,currency,lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d,close_date,notes_count,last_modified_at
DEAL-09691,DEAL-ACC-2291,2025-09-04,referral,retail,small,9425.47,Rep 2,Region East,Standalone,10.59,True,79,True,USD,False,9425.47,0.0,997.77,9425.47,8427.7,False,2025-09-27,1,2025-09-13
DEAL-09692,DEAL-ACC-1852,2025-12-01,referral,tech,medium,29073.77,Rep 7,Region East,Standalone,5.86,False,64,False,USD,False,29073.77,4047.74,1703.42,25026.03,23322.61,True,2025-12-30,0,2026-01-10
DEAL-09693,DEAL-ACC-1413,2024-09-13,cold_call,tech,small,8346.3,Rep 7,Region East,Platform,12.28,True,79,False,USD,False,8346.3,0.0,1024.64,8346.3,7321.67,False,2024-10-19,0,2024-09-15
DEAL-09694,DEAL-ACC-0974,2024-09-19,webinar,manufacturing,large,54423.55,Rep 2,Region South,Standalone,18.79,True,40,True,USD,False,54423.55,8134.31,10224.48,46289.25,36064.77,,,0,2024-10-23
DEAL-09695,DEAL-ACC-0535,2025-11-29,paid,retail,medium,21313.79,Rep 5,Region East,Standalone,1.45,False,95,False,USD,False,21313.79,3646.04,309.37,17667.75,17358.38,True,2025-12-30,0,2025-12-01
DEAL-09696,DEAL-ACC-0096,2025-07-28,referral,healthcare,small,7548.28,Rep 1,Region South,Suite,23.19,False,63,True,USD,True,0.0,286.48,1750.54,-286.48,-2037.02,,2025-08-24,0,2025-09-21
DEAL-09697,DEAL-ACC-2257,2024-01-16,webinar,finance,large,58195.56,Rep 3,Region Central,Suite,16.87,True,33,True,USD,True,0.0,22596.94,9815.48,-22596.94,-32412.43,False,2024-02-03,0,2024-01-26
DEAL-09698,DEAL-ACC-1818,2025-10-22,referral,retail,small,8553.49,Rep 5,Region Central,Standalone,16.91,False,96,False,USD,False,8553.49,0.0,1446.61,8553.49,7106.89,False,2025-11-15,1,2025-12-12
DEAL-09699,DEAL-ACC-1379,2025-07-13,cold_call,finance,small,9676.46,Rep 2,Region South,Standalone,5.18,True,71,True,USD,True,0.0,1128.49,501.18,-1128.49,-1629.68,,2025-08-15,0,2025-07-16
DEAL-09700,DEAL-ACC-0940,2025-06-04,paid,tech,medium,14748.99,Rep 1,Region South,Suite,11.02,False,51,False,USD,False,14748.99,2216.17,1625.94,12532.83,10906.89,False,2025-07-14,0,2025-06-22
DEAL-09701,DEAL-ACC-0501,2025-11-11,cold_call,finance,medium,28932.94,Rep 6,Region East,Platform,12.09,False,88,False,USD,False,28932.94,1425.1,3496.65,27507.84,24011.19,True,2025-12-03,1,2025-12-08
DEAL-09702,DEAL-ACC-0062,2024-03-01,referral,finance,large,63228.82,Rep 3,Region South,Standalone,8.08,False,85,False,USD,True,0.0,7479.51,5105.88,-7479.51,-12585.39,False,2024-04-16,0,2024-04-30
DEAL-09703,DEAL-ACC-2223,2025-11-24,cold_call,tech,enterprise,140460.71,Rep 6,Region East,Standalone,23.3,False,68,False,USD,True,0.0,2082.17,32721.09,-2082.17,-34803.26,,2026-01-19,0,2025-12-25
DEAL-09704,DEAL-ACC-1784,2024-06-16,paid,healthcare,enterprise,162915.52,Rep 5,Region East,Platform,11.91,False,63,False,USD,False,162915.52,0.0,19402.92,162915.52,143512.6,False,,0,2024-08-05
DEAL-09705,DEAL-ACC-1345,2024-01-12,cold_call,tech,medium,28849.81,Rep 4,Region South,Suite,6.62,False,65,False,USD,True,0.0,2844.32,1909.12,-2844.32,-4753.44,False,2024-03-30,1,2024-02-09
DEAL-09706,DEAL-ACC-0906,2025-12-24,cold_call,finance,medium,26871.74,Rep 3,Region West,Suite,9.28,True,56,True,USD,False,26871.74,6810.11,2494.72,20061.62,17566.9,True,2026-01-10,0,2026-01-17
DEAL-09707,DEAL-ACC-0467,2025-05-06,webinar,finance,small,8241.79,Rep 5,Region Central,Platform,16.64,False,55,True,USD,False,8241.79,3059.34,1371.78,5182.45,3810.67,False,,0,2025-06-25
DEAL-09708,DEAL-ACC-0028,2025-05-03,cold_call,tech,medium,28877.72,Rep 6,Region East,Platform,8.86,False,53,False,USD,True,0.0,2297.39,2559.51,-2297.39,-4856.9,,2025-05-08,1,2025-06-22
DEAL-09709,DEAL-ACC-2189,2025-10-06,referral,healthcare,medium,20469.72,Rep 5,Region East,Suite,15.77,False,72,True,USD,True,0.0,4324.4,3228.77,-4324.4,-7553.18,,2025-11-19,0,2025-11-28
DEAL-09710,DEAL-ACC-1750,2024-08-23,paid,manufacturing,small,5675.5,Rep 1,Region South,Platform,19.86,True,75,False,USD,False,5675.5,71.98,1127.36,5603.52,4476.17,False,2024-09-10,1,2024-10-12
DEAL-09711,DEAL-ACC-1311,2025-05-07,cold_call,manufacturing,medium,25112.89,Rep 1,Region South,Platform,6.72,True,87,True,USD,False,25112.89,4052.96,1688.26,21059.93,19371.68,False,2025-07-09,1,2025-06-07
DEAL-09712,DEAL-ACC-0872,2024-07-27,paid,manufacturing,medium,23076.13,Rep 6,Region South,Platform,5.05,False,67,True,USD,True,0.0,1552.86,1165.65,-1552.86,-2718.51,False,2024-10-05,0,2024-08-27
DEAL-09713,DEAL-ACC-0433,2025-09-14,cold_call,manufacturing,medium,23770.55,Rep 5,Region East,Platform,14.5,False,53,False,USD,False,23770.55,3389.7,3445.95,20380.85,16934.9,True,,0,2025-09-22
DEAL-09714,DEAL-ACC-2594,2025-02-17,organic,tech,large,61365.47,Rep 4,Region South,Suite,10.44,False,86,True,USD,False,61365.47,0.0,6404.47,61365.47,54961.01,,2025-03-03,0,2025-04-12
DEAL-09715,DEAL-ACC-2155,2025-06-16,paid,healthcare,small,8318.12,Rep 5,Region East,Standalone,8.19,True,75,False,USD,False,8318.12,1040.27,681.17,7277.86,6596.69,False,2025-07-20,1,2025-07-31
DEAL-09716,DEAL-ACC-1716,2025-05-24,referral,tech,enterprise,132413.65,Rep 7,Region Central,Suite,10.9,True,41,False,USD,False,132413.65,25544.03,14431.17,106869.62,92438.45,True,,0,2025-07-08
DEAL-09717,DEAL-ACC-1277,2024-10-24,referral,finance,medium,24853.04,Rep 4,Region Central,Standalone,20.51,False,46,False,USD,True,0.0,10263.83,5098.21,-10263.83,-15362.05,,2025-01-02,0,2024-12-09
DEAL-09718,DEAL-ACC-0838,2024-04-10,organic,retail,small,8744.64,Rep 2,Region West,Standalone,10.16,True,95,True,USD,False,8744.64,0.0,888.06,8744.64,7856.58,,2024-05-20,0,2024-04-13
DEAL-09719,DEAL-ACC-0399,2024-11-12,webinar,healthcare,large,56984.67,Rep 1,Region South,Platform,23.84,False,55,False,USD,True,0.0,5643.48,13582.67,-5643.48,-19226.15,False,2024-11-23,0,2024-12-12
DEAL-09720,DEAL-ACC-2560,2025-08-28,cold_call,retail,medium,29342.67,Rep 8,Region West,Standalone,4.95,True,78,False,USD,False,29342.67,1678.85,1452.43,27663.82,26211.39,,2025-10-24,0,2025-08-31
DEAL-09721,DEAL-ACC-2121,2025-06-18,webinar,manufacturing,enterprise,127245.37,Rep 5,Region West,Standalone,0.85,True,62,False,USD,False,127245.37,8557.13,1083.44,118688.24,117604.8,True,,1,2025-06-30
DEAL-09722,DEAL-ACC-1682,2025-07-23,referral,healthcare,small,6826.62,Rep 7,Region West,Platform,6.24,True,86,False,USD,True,0.0,0.0,426.31,0.0,-426.31,,,0,2025-07-26
DEAL-09723,DEAL-ACC-1243,2024-06-04,paid,healthcare,small,6963.91,Rep 3,Region West,Standalone,17.32,False,81,False,USD,False,6963.91,1025.27,1206.29,5938.64,4732.34,True,2024-06-26,0,2024-07-21
DEAL-09724,DEAL-ACC-0804,2024-01-15,webinar,retail,small,7387.78,Rep 5,Region East,Suite,18.0,False,72,False,USD,False,7387.78,1072.36,1329.92,6315.42,4985.5,True,2024-02-26,0,2024-02-05
DEAL-09725,DEAL-ACC-0365,2025-06-08,cold_call,finance,enterprise,150798.22,Rep 4,Region West,Suite,14.07,True,58,True,USD,False,150798.22,38186.86,21218.65,112611.36,91392.71,True,2025-07-15,1,2025-07-28
DEAL-09726,DEAL-ACC-2526,2025-02-06,organic,tech,small,7313.49,Rep 3,Region West,Platform,23.42,True,40,False,USD,False,7313.49,2053.72,1713.11,5259.77,3546.66,True,2025-02-15,0,2025-03-07
DEAL-09727,DEAL-ACC-2087,2024-07-12,cold_call,tech,small,8003.56,Rep 1,Region Central,Platform,21.97,False,73,False,USD,False,8003.56,1007.97,1758.17,6995.6,5237.42,,2024-09-26,0,2024-07-15
DEAL-09728,DEAL-ACC-1648,2025-08-09,referral,tech,medium,24940.61,Rep 2,Region West,Standalone,0.54,False,57,False,USD,True,0.0,5182.33,135.77,-5182.33,-5318.1,True,2025-10-01,0,2025-09-02
DEAL-09729,DEAL-ACC-1209,2024-08-22,paid,finance,large,77077.93,Rep 1,Region South,Standalone,5.62,False,63,False,USD,False,77077.93,4862.01,4335.54,72215.92,67880.38,False,2024-09-14,0,2024-10-15
DEAL-09730,DEAL-ACC-0770,2025-07-11,webinar,tech,medium,19697.24,Rep 5,Region East,Suite,17.21,False,53,False,USD,False,19697.24,6180.8,3389.57,13516.44,10126.86,False,2025-07-18,0,2025-08-14
DEAL-09731,DEAL-ACC-0331,2024-04-08,paid,tech,large,70625.28,Rep 1,Region South,Suite,22.16,False,53,True,USD,False,70625.28,4757.36,15647.16,65867.93,50220.76,False,2024-05-13,0,2024-05-17
DEAL-09732,DEAL-ACC-2492,2025-04-29,webinar,retail,large,57985.39,Rep 7,Region East,Platform,25.1,False,24,False,USD,False,57985.39,7238.9,14551.96,50746.49,36194.53,True,2025-07-05,0,2025-06-19
DEAL-09733,DEAL-ACC-2053,2025-01-20,webinar,finance,large,75891.29,Rep 2,Region South,Suite,10.89,True,50,False,USD,False,75891.29,25626.63,8263.11,50264.66,42001.56,True,2025-04-05,1,2025-01-22
DEAL-09734,DEAL-ACC-1614,2025-02-23,cold_call,manufacturing,small,6997.97,Rep 3,Region South,Standalone,22.49,True,37,True,USD,True,0.0,2055.07,1573.5,-2055.07,-3628.57,,2025-04-10,0,2025-03-18
DEAL-09735,DEAL-ACC-1175,2024-04-02,referral,retail,large,48190.18,Rep 7,Region Central,Platform,13.16,False,75,False,USD,False,48190.18,6347.63,6342.4,41842.55,35500.15,False,2024-05-04,0,2024-04-11
DEAL-09736,DEAL-ACC-0736,2025-09-03,webinar,retail,medium,26878.87,Rep 5,Region South,Standalone,3.8,False,37,False,USD,False,26878.87,3128.94,1021.08,23749.93,22728.85,,2025-10-01,0,2025-10-09
DEAL-09737,DEAL-ACC-0297,2024-10-17,webinar,finance,medium,23215.27,Rep 5,Region East,Standalone,3.91,False,61,False,USD,False,23215.27,3714.12,907.44,19501.15,18593.71,False,2025-01-07,1,2024-11-07
DEAL-09738,DEAL-ACC-2458,2025-08-27,cold_call,finance,medium,17876.08,Rep 3,Region South,Standalone,26.23,True,71,True,USD,False,17876.08,4284.32,4688.61,13591.76,8903.14,False,2025-09-20,0,2025-09-28
DEAL-09739,DEAL-ACC-2019,2024-06-01,cold_call,manufacturing,medium,26330.09,Rep 8,Region West,Platform,13.8,True,75,True,USD,False,26330.09,2987.22,3634.16,23342.87,19708.71,True,2024-08-28,0,2024-06-22
DEAL-09740,DEAL-ACC-1580,2025-02-03,paid,retail,small,7505.19,Rep 2,Region West,Platform,17.31,False,52,True,USD,False,7505.19,925.45,1299.2,6579.74,5280.54,False,2025-03-10,0,2025-03-11
DEAL-09741,DEAL-ACC-1141,2024-12-28,webinar,retail,large,44728.63,Rep 6,Region Central,Platform,16.64,False,45,True,USD,False,44728.63,10757.58,7441.62,33971.05,26529.43,True,,0,2025-02-26
DEAL-09742,DEAL-ACC-0702,2024-11-19,cold_call,finance,medium,25291.05,Rep 1,Region Central,Suite,12.75,False,57,False,USD,False,25291.05,5834.76,3223.73,19456.3,16232.56,,2024-12-14,0,2025-01-08
DEAL-09743,DEAL-ACC-0263,2024-06-05,organic,tech,enterprise,164072.83,Rep 2,Region East,Suite,18.54,False,68,False,USD,True,0.0,13638.66,30417.18,-13638.66,-44055.85,False,,0,2024-06-30
DEAL-09744,DEAL-ACC-2424,2024-01-03,webinar,finance,medium,18202.39,Rep 3,Region West,Platform,12.65,False,55,False,USD,False,18202.39,5673.79,2302.97,12528.6,10225.63,True,,0,2024-02-10
DEAL-09745,DEAL-ACC-1985,2025-07-18,paid,healthcare,small,13969.2,Rep 6,Region West,Suite,25.05,True,66,False,USD,True,0.0,1116.51,3499.55,-1116.51,-4616.06,True,2025-08-09,0,2025-07-27
DEAL-09746,DEAL-ACC-1546,2024-11-18,organic,finance,large,55764.27,Rep 7,Region Central,Standalone,8.62,False,77,False,USD,True,0.0,9981.5,4805.17,-9981.5,-14786.67,False,2024-11-26,0,2024-12-18
DEAL-09747,DEAL-ACC-1107,2025-11-12,paid,manufacturing,medium,24521.72,Rep 5,Region East,Platform,12.62,False,55,False,USD,True,0.0,7286.99,3095.8,-7286.99,-10382.79,False,2026-02-08,0,2026-01-04
DEAL-09748,DEAL-ACC-0668,2025-10-17,paid,retail,large,46817.48,Rep 8,Region Central,Platform,8.05,True,78,True,USD,False,46817.48,0.0,3768.05,46817.48,43049.43,True,,0,2025-10-21
DEAL-09749,DEAL-ACC-0229,2024-07-21,organic,healthcare,large,47307.85,Rep 2,Region East,Suite,4.15,True,71,False,USD,False,47307.85,6192.57,1961.17,41115.29,39154.12,False,2024-08-25,0,2024-09-12
DEAL-09750,DEAL-ACC-2390,2024-01-15,referral,finance,small,5732.48,Rep 4,Region East,Platform,20.43,False,23,False,USD,False,5732.48,3163.4,1170.89,2569.08,1398.19,False,2024-02-14,0,2024-03-09
DEAL-09751,DEAL-ACC-1951,2024-01-25,referral,manufacturing,medium,30944.02,Rep 5,Region West,Platform,3.53,True,81,False,USD,False,30944.02,1197.51,1092.33,29746.51,28654.18,,2024-04-20,0,2024-02-26
DEAL-09752,DEAL-ACC-1512,2025-01-15,webinar,finance,enterprise,141539.41,Rep 7,Region South,Platform,0.9,False,88,True,USD,False,141539.41,23399.08,1273.56,118140.32,116866.76,,2025-01-23,0,2025-02-05
DEAL-09753,DEAL-ACC-1073,2024-02-05,webinar,retail,medium,18053.66,Rep 7,Region East,Platform,9.77,True,43,True,USD,True,0.0,566.99,1764.57,-566.99,-2331.56,False,2024-03-30,0,2024-02-24
DEAL-09754,DEAL-ACC-0634,2025-07-29,referral,finance,medium,23408.01,Rep 5,Region West,Platform,0.0,False,43,False,USD,False,23408.01,5177.39,0.0,18230.62,18230.62,True,,0,2025-08-15
DEAL-09755,DEAL-ACC-0195,2024-06-03,webinar,retail,medium,28059.28,Rep 5,Region East,Platform,10.9,False,77,False,USD,False,28059.28,921.95,3058.7,27137.33,24078.63,False,2024-08-15,0,2024-06-12
DEAL-09756,DEAL-ACC-2356,2024-06-08,webinar,tech,small,7701.28,Rep 5,Region East,Platform,15.68,False,58,False,USD,False,7701.28,0.0,1207.44,7701.28,6493.84,True,2024-09-04,0,2024-07-31
DEAL-09757,DEAL-ACC-1917,2024-02-22,paid,finance,small,8756.69,Rep 7,Region Central,Standalone,0.0,True,68,False,USD,False,8756.69,2230.01,0.0,6526.68,6526.68,False,2024-04-07,0,2024-03-25
DEAL-09758,DEAL-ACC-1478,2024-01-11,organic,manufacturing,medium,31282.53,Rep 4,Region Central,Standalone,17.55,True,83,False,USD,False,31282.53,1190.7,5489.6,30091.83,24602.22,False,2024-03-21,1,2024-01-14
DEAL-09759,DEAL-ACC-1039,2024-09-22,paid,finance,medium,18637.19,Rep 4,Region East,Standalone,13.34,False,97,False,USD,False,18637.19,4612.26,2486.12,14024.93,11538.81,False,,0,2024-11-07
DEAL-09760,DEAL-ACC-0600,2024-07-28,organic,retail,enterprise,159956.67,Rep 4,Region East,Platform,26.18,False,66,False,USD,False,159956.67,10032.09,41878.64,149924.58,108045.94,False,2024-10-24,0,2024-08-16
DEAL-09761,DEAL-ACC-0161,2025-01-23,paid,finance,medium,25522.66,Rep 3,Region West,Suite,5.37,False,50,True,USD,False,25522.66,5367.95,1371.02,20154.71,18783.69,False,2025-02-18,0,2025-03-22
DEAL-09762,DEAL-ACC-2322,2025-05-26,referral,finance,medium,23920.4,Rep 3,Region East,Suite,15.63,True,56,False,USD,False,23920.4,7843.79,3738.99,16076.6,12337.62,False,,0,2025-06-22
DEAL-09763,DEAL-ACC-1883,2024-10-01,webinar,healthcare,large,52460.43,Rep 6,Region South,Standalone,8.45,True,86,False,USD,False,52460.43,5076.93,4432.46,47383.51,42951.05,False,2024-12-23,0,2024-10-16
DEAL-09764,DEAL-ACC-1444,2024-03-10,organic,manufacturing,small,8151.19,Rep 1,Region West,Standalone,14.7,False,88,True,USD,False,8151.19,1280.62,1198.21,6870.57,5672.36,False,,0,2024-04-27
DEAL-09765,DEAL-ACC-1005,2024-06-20,referral,finance,small,4788.19,Rep 3,Region Central,Platform,17.42,False,70,True,USD,False,4788.19,1296.56,833.96,3491.63,2657.67,True,2024-07-09,0,2024-07-15
DEAL-09766,DEAL-ACC-0566,2025-07-25,organic,retail,medium,19970.13,Rep 2,Region West,Standalone,14.43,True,43,True,USD,False,19970.13,4367.82,2880.78,15602.31,12721.54,True,2025-08-25,0,2025-09-02
DEAL-09767,DEAL-ACC-0127,2025-04-21,webinar,manufacturing,small,7390.57,Rep 7,Region Central,Standalone,0.0,False,55,False,USD,False,7390.57,939.41,0.0,6451.16,6451.16,True,2025-06-19,0,2025-04-27
DEAL-09768,DEAL-ACC-2288,2025-01-19,organic,manufacturing,large,60556.07,Rep 6,Region Central,Platform,15.84,False,61,False,USD,True,0.0,12301.97,9592.62,-12301.97,-21894.59,False,2025-03-09,0,2025-02-27
DEAL-09769,DEAL-ACC-1849,2025-09-24,organic,manufacturing,medium,17778.68,Rep 4,Region South,Standalone,13.44,True,78,False,USD,False,17778.68,2490.68,2389.36,15288.01,12898.64,False,2025-10-27,0,2025-11-05
DEAL-09770,DEAL-ACC-1410,2024-05-19,referral,retail,medium,25167.65,Rep 4,Region Central,Standalone,12.3,False,69,True,USD,False,25167.65,3627.18,3095.13,21540.46,18445.33,False,2024-08-15,1,2024-07-17
DEAL-09771,DEAL-ACC-0971,2024-01-16,organic,retail,medium,27387.13,Rep 8,Region West,Standalone,12.3,False,73,False,USD,True,0.0,625.97,3368.46,-625.97,-3994.43,False,2024-03-31,1,2024-02-01
DEAL-09772,DEAL-ACC-0532,2024-02-20,webinar,retail,small,7410.79,Rep 8,Region Central,Suite,0.32,False,60,True,USD,True,0.0,1121.37,23.78,-1121.37,-1145.15,False,2024-02-26,0,2024-04-19
DEAL-09773,DEAL-ACC-0093,2025-02-05,organic,retail,small,9915.67,Rep 2,Region Central,Standalone,3.72,False,79,True,USD,False,9915.67,0.0,369.14,9915.67,9546.53,True,2025-03-05,0,2025-04-04
DEAL-09774,DEAL-ACC-2254,2025-08-16,paid,retail,enterprise,166467.65,Rep 5,Region East,Suite,16.79,False,17,False,USD,True,0.0,24852.49,27951.53,-24852.49,-52804.02,,2025-11-09,0,2025-10-05
DEAL-09775,DEAL-ACC-1815,2025-12-04,cold_call,tech,large,75991.62,Rep 7,Region South,Standalone,23.25,False,82,False,USD,True,0.0,9860.14,17668.66,-9860.14,-27528.8,False,2025-12-27,1,2026-01-12
DEAL-09776,DEAL-ACC-1376,2025-10-31,organic,tech,medium,32213.77,Rep 8,Region Central,Platform,5.65,False,88,False,USD,False,32213.77,0.0,1819.41,32213.77,30394.36,False,2025-12-26,0,2025-11-23
DEAL-09777,DEAL-ACC-0937,2025-10-24,referral,tech,medium,25970.37,Rep 4,Region East,Platform,4.4,False,84,False,USD,False,25970.37,0.0,1143.11,25970.37,24827.26,False,2026-01-13,0,2025-11-14
DEAL-09778,DEAL-ACC-0498,2024-03-14,organic,tech,large,74341.41,Rep 6,Region East,Platform,3.81,True,7,False,USD,True,0.0,31633.19,2832.88,-31633.19,-34466.07,,,0,2024-04-14
DEAL-09779,DEAL-ACC-0059,2024-12-22,webinar,finance,small,9601.01,Rep 1,Region Central,Standalone,0.0,True,61,True,USD,False,9601.01,1327.3,0.0,8273.71,8273.71,False,2025-01-05,0,2024-12-23
DEAL-09780,DEAL-ACC-2220,2024-05-11,referral,tech,medium,29101.41,Rep 4,Region West,Platform,1.75,True,64,False,USD,True,0.0,4429.12,509.49,-4429.12,-4938.61,True,,1,2024-07-04
DEAL-09781,DEAL-ACC-1781,2025-10-22,paid,healthcare,medium,28715.44,Rep 8,Region East,Suite,11.55,True,42,True,USD,False,28715.44,0.0,3316.59,28715.44,25398.86,True,2026-01-09,0,2025-11-02
DEAL-09782,DEAL-ACC-1342,2024-04-07,cold_call,retail,large,51514.04,Rep 4,Region East,Platform,22.48,True,42,True,USD,False,51514.04,8887.36,11579.41,42626.69,31047.27,,2024-05-08,0,2024-05-24
DEAL-09783,DEAL-ACC-0903,2025-04-03,referral,tech,medium,23955.55,Rep 4,Region West,Standalone,20.14,False,20,True,USD,True,0.0,2785.21,4824.7,-2785.21,-7609.91,False,2025-05-28,0,2025-05-28
DEAL-09784,DEAL-ACC-0464,2024-09-23,cold_call,manufacturing,small,5651.03,Rep 4,Region Central,Suite,15.22,True,60,False,USD,True,0.0,481.11,860.16,-481.11,-1341.27,,2024-11-16,0,2024-10-11
DEAL-09785,DEAL-ACC-0025,2025-12-31,webinar,manufacturing,large,53343.52,Rep 6,Region West,Standalone,6.73,False,52,False,USD,False,53343.52,5200.72,3590.07,48142.8,44552.73,False,2026-03-16,0,2026-01-08
DEAL-09786,DEAL-ACC-2186,2024-08-01,webinar,retail,small,7026.52,Rep 8,Region West,Suite,0.85,False,69,False,USD,False,7026.52,414.64,59.52,6611.88,6552.37,False,2024-08-11,0,2024-08-12
DEAL-09787,DEAL-ACC-1747,2025-05-11,referral,retail,medium,25640.88,Rep 7,Region West,Platform,21.76,False,39,False,USD,True,0.0,3783.94,5578.62,-3783.94,-9362.56,,,0,2025-06-04
DEAL-09788,DEAL-ACC-1308,2024-11-04,paid,finance,medium,20253.95,Rep 8,Region South,Standalone,7.49,False,66,False,USD,False,20253.95,2641.98,1517.35,17611.98,16094.62,,,0,2024-11-30
DEAL-09789,DEAL-ACC-0869,2025-05-06,cold_call,finance,large,58659.39,Rep 6,Region West,Standalone,7.19,False,41,True,USD,False,58659.39,19709.01,4220.47,38950.38,34729.91,True,2025-07-17,0,2025-07-02
DEAL-09790,DEAL-ACC-0430,2025-03-31,cold_call,finance,medium,37181.4,Rep 3,Region East,Standalone,15.55,False,48,True,USD,False,37181.4,12197.12,5783.36,24984.28,19200.92,True,2025-04-15,0,2025-04-10
DEAL-09791,DEAL-ACC-2591,2024-11-18,organic,retail,large,66817.48,Rep 8,Region South,Standalone,0.0,True,57,False,USD,False,66817.48,10926.22,0.0,55891.26,55891.26,True,2024-12-06,1,2024-12-13
DEAL-09792,DEAL-ACC-2152,2025-10-02,referral,healthcare,small,9811.33,Rep 5,Region Central,Platform,11.13,False,65,True,USD,False,9811.33,2052.45,1092.47,7758.89,6666.41,False,2025-10-22,0,2025-10-26
DEAL-09793,DEAL-ACC-1713,2024-05-18,paid,tech,small,10873.09,Rep 7,Region West,Standalone,10.85,False,84,False,USD,True,0.0,328.19,1179.33,-328.19,-1507.52,,2024-08-06,0,2024-06-23
DEAL-09794,DEAL-ACC-1274,2024-05-07,cold_call,tech,medium,25290.56,Rep 4,Region South,Suite,0.0,False,77,False,USD,True,0.0,544.32,0.0,-544.32,-544.32,,2024-05-16,0,2024-06-29
DEAL-09795,DEAL-ACC-0835,2024-03-30,cold_call,tech,small,6991.51,Rep 4,Region West,Platform,9.7,False,50,True,USD,True,0.0,1797.16,678.45,-1797.16,-2475.6,False,2024-06-19,0,2024-04-01
DEAL-09796,DEAL-ACC-0396,2024-04-26,cold_call,finance,small,10128.81,Rep 4,Region East,Suite,7.04,False,43,True,USD,False,10128.81,2698.02,712.73,7430.79,6718.06,False,2024-05-14,0,2024-06-04
DEAL-09797,DEAL-ACC-2557,2025-06-19,webinar,retail,large,61276.3,Rep 4,Region West,Suite,29.96,False,49,False,USD,True,0.0,401.34,18355.87,-401.34,-18757.2,,2025-06-27,0,2025-06-30
DEAL-09798,DEAL-ACC-2118,2024-10-21,referral,finance,large,62494.01,Rep 2,Region East,Standalone,1.18,False,49,True,USD,False,62494.01,15137.44,739.74,47356.56,46616.82,False,,0,2024-11-28
DEAL-09799,DEAL-ACC-1679,2024-01-28,referral,healthcare,large,60085.44,Rep 5,Region Central,Platform,33.01,True,57,True,USD,True,0.0,7575.1,19832.71,-7575.1,-27407.82,False,2024-03-05,1,2024-03-22
DEAL-09800,DEAL-ACC-1240,2025-10-14,paid,manufacturing,enterprise,161881.97,Rep 6,Region Central,Platform,14.54,False,48,False,USD,False,161881.97,15025.68,23540.3,146856.29,123315.99,True,2025-11-01,2,2025-12-10
DEAL-09801,DEAL-ACC-0801,2024-11-16,webinar,healthcare,small,6910.85,Rep 3,Region East,Suite,0.0,False,61,True,USD,False,6910.85,1624.73,0.0,5286.12,5286.12,,2025-02-11,0,2024-11-30
DEAL-09802,DEAL-ACC-0362,2025-04-21,organic,healthcare,small,7684.85,Rep 7,Region West,Platform,5.8,False,18,False,USD,False,7684.85,2468.52,446.04,5216.32,4770.29,False,2025-07-06,0,2025-05-19
