deal_id,deal_created_date,split_label,outcomes_final
DEAL-08569,2024-05-28,development,true
DEAL-08570,2025-06-16,validation,true
DEAL-08571,2025-10-05,future_holdout,true
DEAL-08572,2025-04-08,validation,true
DEAL-08573,2024-04-22,development,true
DEAL-08574,2025-03-28,validation,true
DEAL-08575,2024-07-26,development,true
DEAL-08576,2025-07-30,future_holdout,true
DEAL-08577,2024-01-31,development,true
DEAL-08578,2024-07-29,development,true
DEAL-08579,2024-02-02,development,true
DEAL-08580,2024-04-15,development,true
DEAL-08581,2025-07-21,future_holdout,true
DEAL-08582,2024-12-30,development,true
DEAL-08583,2025-01-24,validation,true
DEAL-08584,2025-07-26,future_holdout,true
DEAL-08585,2024-10-22,development,true
DEAL-08586,2025-08-08,future_holdout,true
DEAL-08587,2024-02-27,development,true
DEAL-08588,2024-12-17,development,true
DEAL-08589,2025-04-14,validation,true
DEAL-08590,2025-05-25,validation,true
DEAL-08591,2025-05-17,validation,true
DEAL-08592,2025-03-22,validation,true
DEAL-08593,2025-12-06,future_holdout,true
DEAL-08594,2025-08-10,future_holdout,true
DEAL-08595,2025-01-22,validation,true
DEAL-08596,2024-02-11,development,true
DEAL-08597,2024-06-11,development,true
DEAL-08598,2025-03-08,validation,true
DEAL-08599,2025-09-06,future_holdout,true
DEAL-08600,2024-02-23,development,true
DEAL-08601,2024-06-07,development,true
DEAL-08602,2024-10-06,development,true
DEAL-08603,2024-01-18,development,true
DEAL-08604,2024-10-03,development,true
DEAL-08605,2024-05-11,development,true
DEAL-08606,2025-04-08,validation,true
DEAL-08607,2025-09-01,future_holdout,true
DEAL-08608,2024-12-12,development,true
DEAL-08609,2024-08-15,development,true
DEAL-08610,2024-06-10,development,true
DEAL-08611,2024-08-09,development,true
DEAL-08612,2024-06-09,development,true
DEAL-08613,2025-03-01,validation,true
DEAL-08614,2024-06-05,development,true
DEAL-08615,2024-10-29,development,true
DEAL-08616,2024-09-24,development,true
DEAL-08617,2025-05-21,validation,true
DEAL-08618,2025-05-31,validation,true
DEAL-08619,2024-11-05,development,true
DEAL-08620,2025-12-16,future_holdout,true
DEAL-08621,2024-05-24,development,true
DEAL-08622,2025-06-29,validation,true
DEAL-08623,2025-09-17,future_holdout,true
DEAL-08624,2025-05-17,validation,true
DEAL-08625,2024-09-11,development,true
DEAL-08626,2025-10-18,future_holdout,true
DEAL-08627,2024-12-13,development,true
DEAL-08628,2024-01-14,development,true
DEAL-08629,2024-09-10,development,true
DEAL-08630,2024-10-10,development,true
DEAL-08631,2025-07-11,future_holdout,true
DEAL-08632,2025-07-26,future_holdout,true
DEAL-08633,2024-03-19,development,true
DEAL-08634,2025-12-02,future_holdout,true
DEAL-08635,2024-05-04,development,true
DEAL-08636,2025-09-22,future_holdout,true
DEAL-08637,2025-12-08,future_holdout,true
DEAL-08638,2024-05-20,development,true
DEAL-08639,2025-09-05,future_holdout,true
DEAL-08640,2025-06-01,validation,true
DEAL-08641,2025-04-27,validation,true
DEAL-08642,2025-03-31,validation,true
DEAL-08643,2025-10-24,future_holdout,true
DEAL-08644,2024-05-20,development,true
DEAL-08645,2024-02-07,development,true
DEAL-08646,2024-09-04,development,true
DEAL-08647,2025-08-17,future_holdout,true
DEAL-08648,2024-04-19,development,true
DEAL-08649,2024-11-18,development,true
DEAL-08650,2025-05-09,validation,true
DEAL-08651,2025-09-11,future_holdout,true
DEAL-08652,2024-06-27,development,true
DEAL-08653,2024-08-25,development,true
DEAL-08654,2024-06-10,development,true
DEAL-08655,2024-09-14,development,true
DEAL-08656,2025-01-28,validation,true
DEAL-08657,2025-08-23,future_holdout,true
DEAL-08658,2024-09-08,development,true
DEAL-08659,2025-03-22,validation,true
DEAL-08660,2025-05-15,validation,true
DEAL-08661,2024-05-14,development,true
DEAL-08662,2024-09-05,development,true
DEAL-08663,2024-03-26,development,true
DEAL-08664,2024-02-05,development,true
DEAL-08665,2024-09-15,development,true
DEAL-08666,2025-08-10,future_holdout,true
DEAL-08667,2024-11-05,development,true
DEAL-08668,2025-03-19,validation,true
DEAL-08669,2024-08-01,development,true
DEAL-08670,2024-08-02,development,true
DEAL-08671,2025-12-27,future_holdout,true
DEAL-08672,2024-03-20,development,true
DEAL-08673,2024-11-29,development,true
DEAL-08674,2024-10-19,development,true
DEAL-08675,2025-01-25,validation,true
DEAL-08676,2024-08-24,development,true
DEAL-08677,2025-06-14,validation,true
DEAL-08678,2025-02-13,validation,true
DEAL-08679,2025-09-20,future_holdout,true
DEAL-08680,2024-04-14,development,true
DEAL-08681,2025-05-22,validation,true
DEAL-08682,2024-11-07,development,true
DEAL-08683,2025-05-26,validation,true
DEAL-08684,2024-06-27,development,true
DEAL-08685,2025-01-10,validation,true
DEAL-08686,2025-03-29,validation,true
DEAL-08687,2025-11-20,future_holdout,true
DEAL-08688,2025-05-11,validation,true
DEAL-08689,2025-08-27,future_holdout,true
DEAL-08690,2025-11-06,future_holdout,true
DEAL-08691,2024-04-12,development,true
DEAL-08692,2024-10-06,development,true
DEAL-08693,2025-11-27,future_holdout,true
DEAL-08694,2025-06-05,validation,true
DEAL-08695,2024-12-28,development,true
DEAL-08696,2024-05-28,development,true
DEAL-08697,2025-05-01,validation,true
DEAL-08698,2025-10-14,future_holdout,true
DEAL-08699,2025-07-15,future_holdout,true
DEAL-08700,2024-12-23,development,true
DEAL-08701,2025-05-04,validation,true
DEAL-08702,2024-11-13,development,true
DEAL-08703,2025-10-19,future_holdout,true
DEAL-08704,2025-05-28,validation,true
DEAL-08705,2024-09-27,development,true
DEAL-08706,2025-01-06,validation,true
DEAL-08707,2024-01-03,development,true
DEAL-08708,2025-03-23,validation,true
DEAL-08709,2024-07-19,development,true
DEAL-08710,2025-06-14,validation,true
DEAL-08711,2025-05-04,validation,true
DEAL-08712,2025-10-17,future_holdout,true
DEAL-08713,2024-12-07,development,true
DEAL-08714,2024-10-03,development,true
DEAL-08715,2025-04-20,validation,true
DEAL-08716,2025-05-07,validation,true
DEAL-08717,2024-05-11,development,true
DEAL-08718,2025-03-18,validation,true
DEAL-08719,2025-11-22,future_holdout,true
DEAL-08720,2024-06-08,development,true
DEAL-08721,2024-01-13,development,true
DEAL-08722,2025-02-25,validation,true
DEAL-08723,2024-04-27,development,true
DEAL-08724,2024-02-28,development,true
DEAL-08725,2024-02-17,development,true
DEAL-08726,2024-11-14,development,true
DEAL-08727,2024-04-21,development,true
DEAL-08728,2025-08-29,future_holdout,true
DEAL-08729,2025-10-08,future_holdout,true
DEAL-08730,2025-11-15,future_holdout,true
DEAL-08731,2025-10-14,future_holdout,true
DEAL-08732,2024-05-01,development,true
DEAL-08733,2024-07-23,development,true
DEAL-08734,2024-06-12,development,true
DEAL-08735,2024-06-16,development,true
DEAL-08736,2024-02-23,development,true
DEAL-08737,2025-04-22,validation,true
DEAL-08738,2024-01-22,development,true
DEAL-08739,2025-01-03,validation,true
DEAL-08740,2025-11-30,future_holdout,true
DEAL-08741,2025-07-03,future_holdout,true
DEAL-08742,2025-03-05,validation,true
DEAL-08743,2025-05-20,validation,true
DEAL-08744,2024-05-06,development,true
DEAL-08745,2025-11-14,future_holdout,true
DEAL-08746,2024-02-04,development,true
DEAL-08747,2025-09-07,future_holdout,true
DEAL-08748,2024-02-15,development,true
DEAL-08749,2024-10-02,development,true
DEAL-08750,2025-06-20,validation,true
DEAL-08751,2024-08-25,development,true
DEAL-08752,2024-06-10,development,true
DEAL-08753,2025-08-20,future_holdout,true
DEAL-08754,2024-02-07,development,true
DEAL-08755,2025-02-26,validation,true
DEAL-08756,2025-02-07,validation,true
DEAL-08757,2024-12-20,development,true
DEAL-08758,2025-09-13,future_holdout,true
DEAL-08759,2024-12-19,development,true
DEAL-08760,2025-12-14,future_holdout,true
DEAL-08761,2024-08-06,development,true
DEAL-08762,2025-08-19,future_holdout,true
DEAL-08763,2025-12-07,future_holdout,true
DEAL-08764,2024-01-23,development,true
DEAL-08765,2025-06-18,validation,true
DEAL-08766,2025-09-22,future_holdout,true
DEAL-08767,2024-11-05,development,true
DEAL-08768,2024-08-03,development,true
DEAL-08769,2025-08-01,future_holdout,true
DEAL-08770,2025-11-21,future_holdout,true
DEAL-08771,2025-02-05,validation,true
DEAL-08772,2024-01-27,development,true
DEAL-08773,2024-05-28,development,true
DEAL-08774,2025-03-06,validation,true
DEAL-08775,2025-01-02,validation,true
DEAL-08776,2025-10-19,future_holdout,true
DEAL-08777,2025-10-30,future_holdout,true
DEAL-08778,2024-10-10,development,true
DEAL-08779,2024-11-16,development,true
DEAL-08780,2025-11-21,future_holdout,true
DEAL-08781,2024-01-29,development,true
DEAL-08782,2025-09-24,future_holdout,true
DEAL-08783,2024-03-27,development,true
DEAL-08784,2024-07-16,development,true
DEAL-08785,2025-09-20,future_holdout,true
DEAL-08786,2024-03-03,development,true
DEAL-08787,2024-01-20,development,true
DEAL-08788,2025-04-24,validation,true
DEAL-08789,2025-04-06,validation,true
DEAL-08790,2024-12-15,development,true
DEAL-08791,2025-12-27,future_holdout,true
DEAL-08792,2024-04-02,development,true
DEAL-08793,2024-10-15,development,true
DEAL-08794,2025-02-26,validation,true
DEAL-08795,2024-01-11,development,true
DEAL-08796,2024-08-17,development,true
DEAL-08797,2024-09-16,development,true
DEAL-08798,2024-11-15,development,true
DEAL-08799,2024-09-16,development,true
DEAL-08800,2024-05-05,development,true
DEAL-08801,2025-07-15,future_holdout,true
DEAL-08802,2025-01-24,validation,true
DEAL-08803,2024-05-12,development,true
DEAL-08804,2024-09-30,development,true
DEAL-08805,2025-03-07,validation,true
DEAL-08806,2025-02-13,validation,true
DEAL-08807,2025-02-27,validation,true
DEAL-08808,2025-11-04,future_holdout,true
DEAL-08809,2024-03-12,development,true
DEAL-08810,2025-11-22,future_holdout,true
DEAL-08811,2025-12-11,future_holdout,true
DEAL-08812,2024-03-10,development,true
DEAL-08813,2025-06-29,validation,true
DEAL-08814,2025-06-16,validation,true
DEAL-08815,2025-03-28,validation,true
DEAL-08816,2024-03-13,development,true
DEAL-08817,2025-03-26,validation,true
DEAL-08818,2024-02-13,development,true
DEAL-08819,2025-04-24,validation,true
DEAL-08820,2025-03-09,validation,true
DEAL-08821,2024-02-13,development,true
DEAL-08822,2025-10-06,future_holdout,true
DEAL-08823,2025-01-04,validation,true
DEAL-08824,2025-10-15,future_holdout,true
DEAL-08825,2025-02-23,validation,true
DEAL-08826,2024-07-29,development,true
DEAL-08827,2024-10-31,development,true
DEAL-08828,2024-03-04,development,true
DEAL-08829,2025-10-18,future_holdout,true
DEAL-08830,2025-12-06,future_holdout,true
DEAL-08831,2024-03-03,development,true
DEAL-08832,2025-04-07,validation,true
DEAL-08833,2025-05-10,validation,true
DEAL-08834,2025-03-18,validation,true
DEAL-08835,2024-04-18,development,true
DEAL-08836,2024-06-06,development,true
DEAL-08837,2024-10-30,development,true
DEAL-08838,2025-07-22,future_holdout,true
DEAL-08839,2024-05-13,development,true
DEAL-08840,2024-11-13,development,true
DEAL-08841,2025-10-04,future_holdout,true
DEAL-08842,2024-05-25,development,true
DEAL-08843,2024-05-06,development,true
DEAL-08844,2024-07-18,development,true
DEAL-08845,2025-06-18,validation,true
DEAL-08846,2025-02-06,validation,true
DEAL-08847,2024-01-11,development,true
DEAL-08848,2024-11-09,development,true
DEAL-08849,2025-10-10,future_holdout,true
DEAL-08850,2024-02-08,development,true
DEAL-08851,2024-06-20,development,true
DEAL-08852,2024-01-05,development,true
DEAL-08853,2024-01-15,development,true
DEAL-08854,2025-06-09,validation,true
DEAL-08855,2024-12-16,development,true
DEAL-08856,2025-07-29,future_holdout,true
DEAL-08857,2025-11-21,future_holdout,true
DEAL-08858,2025-03-06,validation,true
DEAL-08859,2024-12-04,development,true
DEAL-08860,2024-07-01,development,true
DEAL-08861,2025-12-02,future_holdout,true
DEAL-08862,2025-07-29,future_holdout,true
DEAL-08863,2025-04-07,validation,true
DEAL-08864,2025-02-06,validation,true
DEAL-08865,2024-08-07,development,true
DEAL-08866,2025-05-05,validation,true
DEAL-08867,2024-03-21,development,true
DEAL-08868,2025-01-20,validation,true
DEAL-08869,2024-09-19,development,true
DEAL-08870,2024-03-25,development,true
DEAL-08871,2025-05-08,validation,true
DEAL-08872,2025-12-08,future_holdout,true
DEAL-08873,2024-02-14,development,true
DEAL-08874,2024-02-25,development,true
DEAL-08875,2025-06-27,validation,true
DEAL-08876,2024-02-13,development,true
DEAL-08877,2024-02-13,development,true
DEAL-08878,2025-11-19,future_holdout,true
DEAL-08879,2024-09-02,development,true
DEAL-08880,2025-09-07,future_holdout,true
DEAL-08881,2024-04-10,development,true
DEAL-08882,2025-11-11,future_holdout,true
DEAL-08883,2025-11-19,future_holdout,true
DEAL-08884,2024-01-03,development,true
DEAL-08885,2024-07-02,development,true
DEAL-08886,2025-05-12,validation,true
DEAL-08887,2024-01-22,development,true
DEAL-08888,2024-07-30,development,true
DEAL-08889,2025-02-07,validation,true
DEAL-08890,2025-02-22,validation,true
DEAL-08891,2024-05-05,development,true
DEAL-08892,2025-11-12,future_holdout,true
DEAL-08893,2024-12-14,development,true
DEAL-08894,2025-01-26,validation,true
DEAL-08895,2024-04-26,development,true
DEAL-08896,2024-08-02,development,true
DEAL-08897,2025-07-15,future_holdout,true
DEAL-08898,2025-08-13,future_holdout,true
DEAL-08899,2024-11-10,development,true
DEAL-08900,2025-01-20,validation,true
DEAL-08901,2024-08-12,development,true
DEAL-08902,2024-05-19,development,true
DEAL-08903,2024-03-13,development,true
DEAL-08904,2024-08-14,development,true
DEAL-08905,2024-03-17,development,true
DEAL-08906,2024-01-17,development,true
DEAL-08907,2025-11-02,future_holdout,true
DEAL-08908,2024-09-21,development,true
DEAL-08909,2025-07-07,future_holdout,true
DEAL-08910,2025-10-13,future_holdout,true
DEAL-08911,2024-03-25,development,true
DEAL-08912,2025-09-07,future_holdout,true
DEAL-08913,2025-03-12,validation,true
DEAL-08914,2024-04-18,development,true
DEAL-08915,2024-04-11,development,true
DEAL-08916,2024-03-31,development,true
DEAL-08917,2024-07-21,development,true
DEAL-08918,2025-11-19,future_holdout,true
DEAL-08919,2024-01-29,development,true
DEAL-08920,2024-05-26,development,true
DEAL-08921,2025-03-12,validation,true
DEAL-08922,2025-06-16,validation,true
DEAL-08923,2024-06-13,development,true
DEAL-08924,2025-05-27,validation,true
DEAL-08925,2024-07-11,development,true
DEAL-08926,2024-07-04,development,true
DEAL-08927,2024-08-06,development,true
DEAL-08928,2024-11-16,development,true
DEAL-08929,2024-11-28,development,true
DEAL-08930,2025-07-12,future_holdout,true
DEAL-08931,2025-08-10,future_holdout,true
DEAL-08932,2025-08-09,future_holdout,true
DEAL-08933,2025-03-26,validation,true
DEAL-08934,2025-03-27,validation,true
DEAL-08935,2025-04-26,validation,true
DEAL-08936,2024-05-12,development,true
DEAL-08937,2025-02-20,validation,true
DEAL-08938,2025-07-23,future_holdout,true
DEAL-08939,2024-09-12,development,true
DEAL-08940,2025-09-02,future_holdout,true
DEAL-08941,2025-03-09,validation,true
DEAL-08942,2025-07-26,future_holdout,true
DEAL-08943,2024-03-30,development,true
DEAL-08944,2025-01-09,validation,true
DEAL-08945,2025-02-11,validation,true
DEAL-08946,2025-07-08,future_holdout,true
DEAL-08947,2024-10-20,development,true
DEAL-08948,2025-06-02,validation,true
DEAL-08949,2025-04-27,validation,true
DEAL-08950,2025-08-29,future_holdout,true
DEAL-08951,2024-09-09,development,true
DEAL-08952,2025-03-04,validation,true
DEAL-08953,2025-02-21,validation,true
DEAL-08954,2024-03-11,development,true
DEAL-08955,2025-11-19,future_holdout,true
DEAL-08956,2024-08-25,development,true
DEAL-08957,2024-09-19,development,true
DEAL-08958,2025-05-19,validation,true
DEAL-08959,2024-03-15,development,true
DEAL-08960,2025-04-04,validation,true
DEAL-08961,2024-02-13,development,true
DEAL-08962,2025-03-08,validation,true
DEAL-08963,2024-11-02,development,true
DEAL-08964,2024-11-21,development,true
DEAL-08965,2025-03-12,validation,true
DEAL-08966,2024-02-16,development,true
DEAL-08967,2024-12-14,development,true
DEAL-08968,2025-06-18,validation,true
DEAL-08969,2024-09-29,development,true
DEAL-08970,2024-03-16,development,true
DEAL-08971,2025-02-16,validation,true
DEAL-08972,2024-03-21,development,true
DEAL-08973,2024-11-06,development,true
DEAL-08974,2024-01-04,development,true
DEAL-08975,2024-11-18,development,true
DEAL-08976,2025-11-01,future_holdout,true
DEAL-08977,2024-04-20,development,true
DEAL-08978,2024-08-28,development,true
DEAL-08979,2024-02-16,development,true
DEAL-08980,2025-10-11,future_holdout,true
DEAL-08981,2024-08-09,development,true
DEAL-08982,2025-06-04,validation,true
DEAL-08983,2024-12-05,development,true
DEAL-08984,2025-05-29,validation,true
DEAL-08985,2025-07-06,future_holdout,true
DEAL-08986,2025-06-05,validation,true
DEAL-08987,2025-12-06,future_holdout,true
DEAL-08988,2024-03-15,development,true
DEAL-08989,2024-04-20,development,true
DEAL-08990,2024-07-28,development,true
DEAL-08991,2024-06-25,development,true
DEAL-08992,2025-12-17,future_holdout,true
DEAL-08993,2024-01-02,development,true
DEAL-08994,2024-02-07,development,true
DEAL-08995,2025-07-01,future_holdout,true
DEAL-08996,2025-08-28,future_holdout,true
DEAL-08997,2024-12-24,development,true
DEAL-08998,2024-06-13,development,true
DEAL-08999,2024-11-15,development,true
DEAL-09000,2024-10-12,development,true
DEAL-09001,2025-12-13,future_holdout,true
DEAL-09002,2025-03-10,validation,true
DEAL-09003,2024-08-02,development,true
DEAL-09004,2025-06-15,validation,true
DEAL-09005,2025-12-30,future_holdout,true
DEAL-09006,2025-12-28,future_holdout,true
DEAL-09007,2024-06-20,development,true
DEAL-09008,2024-04-29,development,true
DEAL-09009,2025-06-23,validation,true
DEAL-09010,2025-10-03,future_holdout,true
DEAL-09011,2025-08-10,future_holdout,true
DEAL-09012,2025-02-05,validation,true
DEAL-09013,2024-07-16,development,true
DEAL-09014,2025-04-22,validation,true
DEAL-09015,2025-06-20,validation,true
DEAL-09016,2025-11-28,future_holdout,true
DEAL-09017,2024-04-25,development,true
DEAL-09018,2024-12-25,development,true
