lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d
false,6695.91,741.9,1485.07,5954.01,4468.94,true
false,58980.36,0.0,205.29,58980.36,58775.06,
true,0.0,5663.43,3070.91,-5663.43,-8734.33,false
false,27263.13,4268.78,4208.87,22994.35,18785.48,false
false,9203.68,2122.49,1966.93,7081.2,5114.27,
false,8108.8,2201.05,973.57,5907.75,4934.18,false
false,6416.07,1010.24,0.0,5405.82,5405.82,true
false,8500.94,1413.55,0.0,7087.39,7087.39,false
true,0.0,1006.72,1433.25,-1006.72,-2439.98,false
false,9863.86,3009.46,2467.31,6854.4,4387.09,true
true,0.0,3548.17,3766.58,-3548.17,-7314.75,false
false,8008.31,2170.72,1574.1,5837.59,4263.49,false
false,7752.22,1545.15,1702.83,6207.08,4504.25,true
false,9856.86,1588.44,1631.01,8268.42,6637.41,false
false,154145.88,0.0,423.93,154145.88,153721.96,true
false,26061.13,6689.62,3545.59,19371.51,15825.91,true
false,23901.27,0.0,12.24,23901.27,23889.04,false
true,0.0,2002.45,1864.14,-2002.45,-3866.59,false
false,60384.66,10226.82,8014.18,50157.84,42143.66,false
false,26105.54,5292.11,1404.39,20813.43,19409.03,true
false,36986.51,7681.18,7312.66,29305.33,21992.66,true
false,194060.22,39983.67,23206.35,154076.56,130870.2,true
false,6034.95,734.12,1856.92,5300.83,3443.91,true
false,6332.61,611.91,1079.88,5720.7,4640.82,true
true,0.0,2669.65,13104.41,-2669.65,-15774.05,true
false,7183.51,0.0,209.74,7183.51,6973.77,true
false,149995.13,56131.26,14562.31,93863.87,79301.56,true
false,4823.78,0.0,600.0,4823.78,4223.78,false
false,11835.74,0.0,1269.55,11835.74,10566.18,true
false,68958.08,5030.9,5108.22,63927.18,58818.96,false
false,4570.57,138.42,1003.41,4432.15,3428.74,true
false,26286.44,4326.75,1045.11,21959.69,20914.58,true
false,56715.08,3994.37,8690.91,52720.71,44029.8,false
false,20745.17,1135.01,4298.41,19610.15,15311.74,false
false,8809.0,1223.33,332.73,7585.67,7252.94,true
false,6334.38,549.19,1094.93,5785.19,4690.26,false
true,0.0,1218.06,1898.08,-1218.06,-3116.13,false
true,0.0,4877.32,3852.07,-4877.32,-8729.4,false
false,93711.44,29391.11,5220.53,64320.32,59099.8,true
false,24590.69,3637.55,6246.02,20953.14,14707.12,false
false,52385.54,11353.15,8028.26,41032.39,33004.13,false
false,10094.66,2337.2,1418.08,7757.46,6339.38,false
false,30351.34,5615.37,5573.54,24735.97,19162.43,false
true,0.0,0.0,3966.06,0.0,-3966.06,false
false,19929.98,2014.5,5364.98,17915.49,12550.51,false
false,50473.93,3563.58,9926.58,46910.36,36983.78,true
false,26351.92,4451.3,2583.64,21900.62,19316.98,true
false,143780.27,18026.95,2816.22,125753.32,122937.1,true
true,0.0,2655.19,1312.3,-2655.19,-3967.49,true
true,0.0,6204.91,10582.22,-6204.91,-16787.13,true
false,65294.3,1180.16,5566.76,64114.14,58547.38,false
true,0.0,37331.57,13743.52,-37331.57,-51075.1,true
false,19524.39,2491.72,1790.78,17032.67,15241.89,true
true,0.0,1297.61,1653.24,-1297.61,-2950.85,false
false,25757.36,4336.94,574.11,21420.42,20846.32,
false,74567.46,15483.97,3290.21,59083.49,55793.28,false
false,33591.82,2007.95,920.0,31583.87,30663.87,true
false,45671.65,3934.59,12794.39,41737.06,28942.67,false
false,8102.21,1118.96,1057.37,6983.26,5925.88,true
false,20781.71,5140.95,1948.75,15640.76,13692.01,
false,23341.22,7077.67,2211.53,16263.55,14052.02,true
false,146481.21,25131.66,34667.74,121349.55,86681.81,
false,6662.96,0.0,88.9,6662.96,6574.06,false
false,6561.45,1915.12,667.74,4646.33,3978.59,false
false,21950.12,5847.03,4489.69,16103.09,11613.4,false
false,60968.5,8761.68,0.0,52206.82,52206.82,false
false,30403.43,8298.13,3116.84,22105.3,18988.45,false
true,0.0,0.0,15753.28,0.0,-15753.28,
true,0.0,1206.2,705.25,-1206.2,-1911.46,
true,0.0,3769.59,122.96,-3769.59,-3892.55,false
true,0.0,233.57,1777.5,-233.57,-2011.07,false
true,0.0,7829.46,3743.15,-7829.46,-11572.61,true
true,0.0,1605.82,1003.97,-1605.82,-2609.8,
false,4707.93,644.54,463.55,4063.39,3599.83,true
false,41876.06,13668.11,8688.9,28207.95,19519.05,true
false,27748.58,5065.5,4765.55,22683.08,17917.53,false
true,0.0,871.48,44.65,-871.48,-916.14,
false,59611.76,25981.79,12051.95,33629.97,21578.02,false
false,154261.56,14463.28,16655.33,139798.28,123142.95,true
false,19673.78,2400.3,4020.08,17273.48,13253.4,false
false,6980.3,1962.48,1099.22,5017.82,3918.61,true
false,65616.25,11195.4,8885.75,54420.85,45535.1,true
true,0.0,16477.48,22456.33,-16477.48,-38933.81,
true,0.0,2738.02,0.0,-2738.02,-2738.02,
false,7788.15,2208.61,1165.05,5579.54,4414.49,
true,0.0,35414.83,19928.0,-35414.83,-55342.84,false
false,9973.35,1730.76,1087.63,8242.59,7154.96,false
false,23889.34,8081.04,1463.94,15808.3,14344.36,false
false,9666.59,1374.6,641.8,8291.98,7650.19,true
false,52422.87,10599.12,2165.21,41823.75,39658.54,true
false,62585.32,6435.14,12510.43,56150.18,43639.75,true
true,0.0,14249.37,4080.28,-14249.37,-18329.66,
true,0.0,8386.11,3.59,-8386.11,-8389.71,false
true,0.0,9492.65,5182.56,-9492.65,-14675.21,false
false,28679.47,600.28,8966.52,28079.2,19112.67,true
false,5329.68,989.55,887.64,4340.13,3452.5,false
true,0.0,12820.28,6909.6,-12820.28,-19729.88,false
true,0.0,1646.62,1823.14,-1646.62,-3469.76,
false,25911.85,8083.93,8698.34,17827.92,9129.57,true
false,26280.65,5653.53,3251.2,20627.13,17375.92,true
false,68666.51,9459.69,4441.51,59206.83,54765.32,false
false,62203.87,8604.7,2842.11,53599.17,50757.06,true
false,26998.71,5016.01,3553.8,21982.7,18428.9,false
false,6295.74,147.34,248.57,6148.4,5899.84,true
true,0.0,1170.07,0.0,-1170.07,-1170.07,false
false,44913.16,11472.04,4006.4,33441.11,29434.71,true
false,19326.14,1686.92,1370.51,17639.22,16268.71,true
false,62175.71,21781.5,16609.15,40394.21,23785.06,
true,0.0,4238.45,5142.58,-4238.45,-9381.03,false
true,0.0,9101.5,8645.13,-9101.5,-17746.63,
false,27114.57,3006.29,2839.09,24108.28,21269.19,false
false,143497.1,16654.33,37199.42,126842.78,89643.36,true
true,0.0,312.69,344.57,-312.69,-657.25,false
false,11118.81,1055.56,934.57,10063.25,9128.68,true
false,6846.2,2119.51,1345.56,4726.69,3381.13,true
false,8296.25,143.92,1667.89,8152.33,6484.44,true
false,47812.26,15894.77,6290.51,31917.49,25626.98,false
true,0.0,8862.99,3757.95,-8862.99,-12620.94,
false,62904.95,11883.82,7085.42,51021.13,43935.71,true
true,0.0,562.31,1441.96,-562.31,-2004.26,false
false,219467.19,46808.21,0.0,172658.98,172658.98,true
false,19965.9,1226.93,2665.59,18738.97,16073.37,
false,6635.69,1420.52,229.17,5215.16,4985.99,true
false,7169.34,1029.33,1661.28,6140.01,4478.73,true
false,23040.28,259.05,1426.88,22781.23,21354.36,false
false,7295.19,995.13,727.8,6300.07,5572.27,true
false,8887.48,125.75,958.18,8761.74,7803.56,true
false,7597.73,0.0,652.54,7597.73,6945.19,true
true,0.0,10095.35,11760.42,-10095.35,-21855.77,
false,126461.0,16102.59,6709.13,110358.42,103649.28,
false,57596.55,12001.75,8370.64,45594.79,37224.15,true
false,52547.85,0.0,5971.04,52547.85,46576.8,true
true,0.0,1297.87,1623.67,-1297.87,-2921.54,false
false,71229.77,20403.05,4733.72,50826.72,46093.0,true
false,27153.51,1874.85,4939.39,25278.67,20339.28,false
false,124759.95,31749.86,10631.85,93010.09,82378.24,true
true,0.0,0.0,700.0,0.0,-700.0,
false,28979.3,3283.77,8223.97,25695.53,17471.56,false
false,5652.85,688.63,441.68,4964.22,4522.54,true
false,23905.81,2071.46,3460.04,21834.35,18374.31,false
false,49466.37,5054.84,8842.68,44411.53,35568.84,false
false,5465.59,315.23,1406.37,5150.36,3743.99,false
false,35358.25,5672.74,6714.66,29685.5,22970.84,true
false,8391.24,1623.43,140.63,6767.81,6627.18,
true,0.0,2858.89,1282.61,-2858.89,-4141.5,
false,21188.95,7964.32,4841.74,13224.63,8382.89,false
false,53269.32,4664.29,11761.21,48605.02,36843.81,true
true,0.0,31543.14,28617.53,-31543.14,-60160.67,true
false,9597.46,1386.09,203.95,8211.37,8007.42,false
false,10974.73,2393.8,2645.4,8580.94,5935.54,
false,64379.51,3672.0,9253.53,60707.51,51453.97,
false,22493.69,6063.2,923.6,16430.48,15506.88,true
true,0.0,0.0,8618.26,0.0,-8618.26,false
true,0.0,3000.34,2156.07,-3000.34,-5156.4,false
false,82105.79,13048.16,0.0,69057.63,69057.63,
false,6004.48,1032.0,1272.19,4972.48,3700.29,true
true,0.0,2701.94,4010.64,-2701.94,-6712.59,false
false,22775.34,6348.96,4616.77,16426.39,11809.62,true
false,29006.69,1614.4,10309.95,27392.28,17082.33,false
false,117870.49,0.0,14914.66,117870.49,102955.83,
false,141732.93,22667.42,17089.48,119065.5,101976.02,false
true,0.0,1405.27,1275.11,-1405.27,-2680.38,false
false,8639.13,1919.1,933.48,6720.04,5786.55,false
false,65318.04,13927.14,23993.25,51390.89,27397.64,
false,32401.65,1020.32,5020.33,31381.33,26360.99,true
false,156700.09,52643.9,0.0,104056.2,104056.2,false
false,9522.1,1334.21,1252.59,8187.89,6935.3,false
false,168486.06,45872.12,31297.33,122613.94,91316.61,false
false,54715.18,16512.9,4745.05,38202.28,33457.23,true
true,0.0,1755.71,0.0,-1755.71,-1755.71,false
false,27444.72,3633.51,3089.5,23811.21,20721.71,true
false,7828.79,1562.6,386.95,6266.19,5879.24,false
false,19899.44,538.62,1323.11,19360.83,18037.72,true
false,30402.81,1032.19,4852.52,29370.62,24518.1,false
true,0.0,8384.3,12179.98,-8384.3,-20564.28,false
false,25644.63,1334.09,2803.8,24310.55,21506.75,true
true,0.0,4832.08,7554.03,-4832.08,-12386.11,
false,5920.6,2173.71,657.57,3746.9,3089.32,
false,23543.34,4854.57,0.0,18688.77,18688.77,false
false,8845.81,1730.76,1311.14,7115.06,5803.91,false
false,5449.38,512.6,298.19,4936.78,4638.6,
true,0.0,44160.08,37682.76,-44160.08,-81842.84,false
true,0.0,287.22,3447.81,-287.22,-3735.03,
false,26353.5,0.0,363.53,26353.5,25989.97,
false,134137.37,18030.63,15388.13,116106.74,100718.61,true
false,22706.02,283.24,2606.91,22422.78,19815.88,true
false,116263.69,26301.94,500.0,89961.75,89461.75,true
false,9792.13,1126.1,459.8,8666.03,8206.23,true
true,0.0,7972.37,1790.06,-7972.37,-9762.43,false
false,8392.64,2076.96,1189.31,6315.68,5126.37,true
false,8257.95,1771.68,2160.65,6486.27,4325.61,false
false,8229.31,386.63,155.31,7842.68,7687.37,true
false,33571.51,3865.45,2347.32,29706.06,27358.74,true
true,0.0,5501.96,3130.95,-5501.96,-8632.91,false
true,0.0,20988.55,7610.43,-20988.55,-28598.98,false
true,0.0,12885.62,8632.77,-12885.62,-21518.39,false
false,28244.54,5073.45,1183.41,23171.09,21987.68,true
true,0.0,191.62,706.24,-191.62,-897.86,false
true,0.0,7555.88,2739.15,-7555.88,-10295.04,
true,0.0,4869.09,0.0,-4869.09,-4869.09,true
false,21620.34,0.0,5652.15,21620.34,15968.2,true
true,0.0,1494.5,1336.41,-1494.5,-2830.91,false
false,30663.75,2569.97,2964.91,28093.78,25128.87,
false,9161.23,1177.58,2170.33,7983.65,5813.33,false
true,0.0,1446.55,3619.84,-1446.55,-5066.39,true
true,0.0,23526.91,17603.74,-23526.91,-41130.65,false
false,151910.06,33332.66,17381.12,118577.41,101196.29,false
false,9109.8,1940.05,1445.66,7169.75,5724.09,false
false,9009.38,1016.95,1615.84,7992.42,6376.59,
false,6579.34,773.14,1619.29,5806.21,4186.92,true
true,0.0,10128.79,1901.29,-10128.79,-12030.08,false
false,54444.22,0.0,9807.85,54444.22,44636.37,false
false,20418.81,6469.42,2764.43,13949.4,11184.96,false
true,0.0,2525.2,881.27,-2525.2,-3406.47,false
false,26403.18,3080.22,566.34,23322.95,22756.61,false
false,25057.53,4696.39,823.22,20361.14,19537.92,false
false,125086.5,24179.14,22382.63,100907.36,78524.72,false
false,168448.53,28389.12,7210.83,140059.41,132848.58,false
false,6718.98,367.39,783.34,6351.59,5568.25,true
false,7426.47,1488.97,1292.56,5937.49,4644.93,false
true,0.0,1399.33,620.71,-1399.33,-2020.04,false
false,7492.93,3087.45,1469.89,4405.48,2935.59,true
true,0.0,530.51,5600.77,-530.51,-6131.28,
false,27035.27,7530.63,4257.05,19504.64,15247.58,
false,8933.51,1966.5,602.46,6967.01,6364.55,true
false,58812.73,7870.61,5731.29,50942.12,45210.84,true
true,0.0,2648.38,1888.0,-2648.38,-4536.38,false
false,60930.63,0.0,4958.63,60930.63,55972.0,false
false,23949.95,7796.33,4584.94,16153.62,11568.67,false
false,58172.3,8677.01,0.0,49495.29,49495.29,false
false,7676.09,905.46,554.89,6770.63,6215.74,true
false,17526.21,2906.96,4173.59,14619.25,10445.66,false
false,24404.66,521.42,2618.44,23883.24,21264.8,false
false,17592.86,1809.94,4980.58,15782.93,10802.35,true
false,23029.96,2995.51,3369.59,20034.45,16664.86,false
false,46068.9,4707.48,1357.46,41361.42,40003.97,
true,0.0,9305.04,17916.27,-9305.04,-27221.31,false
true,0.0,32976.0,19267.28,-32976.0,-52243.28,
false,25844.61,5620.56,2979.52,20224.05,17244.53,false
true,0.0,3450.33,5682.71,-3450.33,-9133.04,false
true,0.0,2721.26,0.0,-2721.26,-2721.26,true
false,25825.13,953.12,2791.14,24872.02,22080.87,false
false,8612.43,44.63,0.0,8567.79,8567.79,false
false,163210.21,19854.22,5227.2,143355.99,138128.79,false
false,57238.63,6087.54,6888.69,51151.1,44262.4,true
false,17988.81,2245.07,745.48,15743.75,14998.27,false
false,7469.54,1549.01,1306.05,5920.53,4614.48,true
false,24211.89,2068.84,2688.59,22143.05,19454.46,false
false,7030.72,2562.48,0.0,4468.24,4468.24,false
false,8940.5,2005.16,686.65,6935.34,6248.69,true
false,54009.21,9820.6,6995.63,44188.62,37192.99,false
true,0.0,18714.32,0.0,-18714.32,-18714.32,false
false,8728.06,989.22,342.37,7738.84,7396.47,true
true,0.0,4531.13,7855.5,-4531.13,-12386.62,false
false,25827.67,3847.07,4210.78,21980.6,17769.83,false
true,0.0,1139.53,1012.56,-1139.53,-2152.09,
false,52714.67,21518.91,2999.13,31195.77,28196.64,true
false,14355.58,3031.69,1079.8,11323.89,10244.09,false
true,0.0,8726.65,4740.65,-8726.65,-13467.3,
false,21418.44,2061.92,3882.66,19356.52,15473.86,false
true,0.0,8547.8,12262.32,-8547.8,-20810.12,
false,7826.79,3161.53,1442.49,4665.27,3222.77,true
true,0.0,2348.19,927.55,-2348.19,-3275.74,true
true,0.0,0.0,18421.98,0.0,-18421.98,true
true,0.0,57501.49,22973.35,-57501.49,-80474.84,false
false,47712.99,7863.69,1616.37,39849.3,38232.93,false
false,6958.46,1368.45,1264.89,5590.01,4325.12,true
false,65955.07,7796.25,13815.4,58158.83,44343.42,false
false,8960.6,603.99,1574.7,8356.6,6781.9,true
true,0.0,21140.82,8992.52,-21140.82,-30133.34,false
false,24721.42,9694.7,6423.17,15026.72,8603.55,false
false,26177.12,6380.33,1037.04,19796.79,18759.76,false
false,148531.48,33102.49,37973.4,115428.99,77455.59,true
false,6261.34,1064.72,678.0,5196.62,4518.62,true
false,24929.99,7121.47,541.05,17808.52,17267.47,false
false,7745.57,688.56,1481.96,7057.02,5575.05,true
true,0.0,2876.54,3224.39,-2876.54,-6100.93,
true,0.0,8437.23,0.0,-8437.23,-8437.23,
true,0.0,3791.31,6338.68,-3791.31,-10129.98,
true,0.0,453.14,1136.41,-453.14,-1589.55,
true,0.0,3585.39,2092.49,-3585.39,-5677.88,true
false,26658.07,4448.71,4671.27,22209.36,17538.08,false
false,8634.88,1755.64,857.84,6879.24,6021.4,true
true,0.0,12029.93,9060.85,-12029.93,-21090.78,
true,0.0,39219.33,14168.9,-39219.33,-53388.24,false
false,24075.32,3388.42,2329.72,20686.9,18357.19,true
false,25266.79,6179.38,2555.98,19087.42,16531.44,
false,8153.69,0.0,1241.46,8153.69,6912.23,true
false,187031.14,26802.13,24020.57,160229.01,136208.45,true
false,23121.41,4238.62,6267.14,18882.78,12615.64,true
false,5554.38,1840.49,838.28,3713.9,2875.62,false
true,0.0,1019.95,640.66,-1019.95,-1660.61,false
false,74305.2,13597.91,0.0,60707.3,60707.3,false
false,74273.68,0.0,17018.71,74273.68,57254.96,true
false,9749.97,2987.94,395.29,6762.03,6366.74,false
false,64231.17,12071.4,3434.69,52159.76,48725.07,true
true,0.0,2514.38,400.0,-2514.38,-2914.38,false
true,0.0,3600.9,125.76,-3600.9,-3726.66,true
false,23435.89,2712.4,3810.68,20723.49,16912.82,true
false,26983.85,3263.42,0.0,23720.43,23720.43,true
false,20681.54,2614.18,2296.2,18067.36,15771.16,true
false,23259.19,3124.23,0.0,20134.96,20134.96,true
false,9508.41,1827.91,359.39,7680.5,7321.11,false
false,29255.52,1651.7,7895.4,27603.81,19708.42,false
false,33958.13,1129.87,7002.6,32828.27,25825.66,true
false,8680.6,1261.82,1654.0,7418.78,5764.78,false
false,7068.6,996.2,398.82,6072.4,5673.59,true
true,0.0,4603.11,5313.38,-4603.11,-9916.49,false
false,69154.84,11721.48,17384.95,57433.36,40048.4,false
false,26295.2,2395.01,764.3,23900.19,23135.89,false
false,49356.01,5176.92,5463.5,44179.09,38715.58,false
true,0.0,648.64,2152.37,-648.64,-2801.01,false
true,0.0,5598.1,1385.86,-5598.1,-6983.95,false
true,0.0,819.31,1562.73,-819.31,-2382.04,false
false,79756.52,20394.47,7276.27,59362.05,52085.79,false
true,0.0,1886.9,0.0,-1886.9,-1886.9,
false,62692.74,20879.55,13896.78,41813.19,27916.4,true
false,27742.6,13267.12,5188.87,14475.48,9286.61,true
true,0.0,1650.26,5323.3,-1650.26,-6973.56,false
true,0.0,1868.27,757.25,-1868.27,-2625.52,
false,50217.13,10908.53,4835.29,39308.59,34473.3,true
false,60160.69,7698.21,6938.13,52462.47,45524.35,false
true,0.0,8600.87,1044.55,-8600.87,-9645.42,
false,22053.23,2986.03,2169.89,19067.2,16897.31,false
false,20060.54,1283.82,0.0,18776.72,18776.72,false
false,21065.9,2556.1,354.17,18509.8,18155.64,true
false,6266.74,1021.29,1048.36,5245.44,4197.09,true
false,24451.16,3409.16,3909.57,21042.0,17132.43,false
false,25734.13,0.0,3916.36,25734.13,21817.78,
false,44061.24,0.0,9117.65,44061.24,34943.59,
false,6332.18,1406.21,2074.15,4925.97,2851.82,false
false,19742.45,1437.6,1542.31,18304.86,16762.54,true
false,53146.88,3000.89,4525.42,50145.99,45620.57,true
true,0.0,2544.4,5285.16,-2544.4,-7829.56,true
false,8551.63,1868.78,2361.07,6682.85,4321.78,false
false,52702.54,9827.5,10829.41,42875.04,32045.63,false
true,0.0,0.0,14659.0,0.0,-14659.0,false
false,10127.22,373.79,1089.79,9753.43,8663.64,false
false,6597.25,694.32,1048.5,5902.94,4854.44,false
false,21987.88,3999.75,2274.69,17988.13,15713.44,true
false,7873.75,1370.22,309.44,6503.54,6194.1,true
false,7138.53,1651.25,939.72,5487.27,4547.55,true
false,143231.14,20049.18,21700.0,123181.97,101481.97,true
false,133617.91,25211.95,25636.88,108405.97,82769.09,true
false,142008.03,24936.44,2594.99,117071.58,114476.6,true
false,8875.35,955.58,1216.81,7919.76,6702.95,true
false,7873.82,847.21,839.16,7026.61,6187.45,false
true,0.0,4635.37,2115.34,-4635.37,-6750.71,true
false,9645.64,680.11,581.57,8965.53,8383.96,false
false,10372.24,940.26,2502.07,9431.97,6929.91,false
true,0.0,12950.23,10658.36,-12950.23,-23608.59,true
false,20577.94,3335.99,3489.72,17241.95,13752.23,true
true,0.0,3129.59,2814.34,-3129.59,-5943.94,false
true,0.0,6380.5,5731.11,-6380.5,-12111.6,
false,9845.86,2037.74,1405.67,7808.12,6402.45,true
false,6317.55,1107.96,675.59,5209.59,4534.0,true
false,9160.28,785.6,465.9,8374.67,7908.77,true
false,9742.63,4430.96,569.81,5311.66,4741.85,false
true,0.0,8147.26,2617.77,-8147.26,-10765.03,
false,7650.76,629.3,1182.24,7021.46,5839.22,false
false,8971.32,0.0,624.68,8971.32,8346.64,false
true,0.0,5132.3,970.54,-5132.3,-6102.84,false
true,0.0,2439.44,0.0,-2439.44,-2439.44,
true,0.0,12379.89,47688.01,-12379.89,-60067.9,
true,0.0,5430.2,2178.58,-5430.2,-7608.78,
false,21240.69,7676.02,4433.11,13564.67,9131.56,false
false,5123.44,1160.85,339.7,3962.59,3622.88,true
false,24132.4,1430.57,2385.6,22701.83,20316.23,true
false,134641.62,17251.53,31173.33,117390.09,86216.77,false
false,21859.35,1633.4,2698.22,20225.95,17527.73,
true,0.0,503.65,1269.36,-503.65,-1773.01,false
false,25254.6,7199.92,1770.74,18054.68,16283.93,false
true,0.0,982.74,1000.78,-982.74,-1983.52,
false,4323.16,399.89,202.94,3923.27,3720.32,false
false,52628.01,12307.33,10844.47,40320.68,29476.21,false
false,24618.38,4253.97,3824.51,20364.42,16539.9,
true,0.0,5599.86,1400.0,-5599.86,-6999.86,
false,57604.18,14593.2,5704.97,43010.98,37306.01,false
false,164521.63,25144.74,23857.39,139376.89,115519.5,false
false,47645.36,0.0,13610.26,47645.36,34035.1,false
true,0.0,15540.58,12781.2,-15540.58,-28321.78,true
false,6629.95,1004.86,815.51,5625.09,4809.58,true
false,8468.21,1154.7,1616.84,7313.51,5696.67,
false,23068.31,5302.7,3014.59,17765.61,14751.02,false
true,0.0,632.24,1224.41,-632.24,-1856.66,true
false,9895.77,561.1,3179.69,9334.67,6154.98,
false,7459.34,1737.16,1634.36,5722.18,4087.81,true
true,0.0,1206.75,302.15,-1206.75,-1508.9,
true,0.0,1042.38,2458.65,-1042.38,-3501.03,true
true,0.0,471.58,2944.49,-471.58,-3416.06,
false,8427.19,940.93,1487.62,7486.26,5998.65,true
false,8537.75,0.0,1839.53,8537.75,6698.22,true
false,155725.59,50655.48,17344.46,105070.11,87725.65,true
true,0.0,1577.22,1599.46,-1577.22,-3176.68,true
false,11106.55,2008.4,489.1,9098.15,8609.04,false
false,159991.45,43083.16,6115.35,116908.29,110792.94,true
false,23742.83,4537.26,798.4,19205.57,18407.17,true
false,193571.83,31292.22,34517.61,162279.61,127762.0,false
false,7955.21,898.18,1875.0,7057.04,5182.04,true
true,0.0,1830.58,741.06,-1830.58,-2571.65,false
false,7020.57,1411.89,1148.29,5608.67,4460.39,true
