deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged
2025-10-18,webinar,finance,large,71229.77,Rep 8,Region East,Platform,6.65,false,65,true
2025-12-06,referral,tech,medium,27153.51,Rep 3,Region Central,Suite,18.19,false,70,true
2024-03-03,paid,manufacturing,enterprise,124759.95,Rep 2,Region East,Suite,8.52,false,60,true
2025-04-07,webinar,tech,enterprise,115957.31,Rep 2,Region South,Platform,0.0,false,95,true
2025-05-10,referral,retail,medium,28979.3,Rep 7,Region Central,Platform,28.38,true,77,true
2025-03-18,cold_call,healthcare,small,5652.85,Rep 2,Region East,Platform,7.81,false,58,false
2024-04-18,cold_call,tech,medium,23905.81,Rep 3,Region West,Platform,14.47,false,55,true
2024-06-06,webinar,retail,large,49466.37,Rep 1,Region East,Suite,17.88,true,49,false
2024-10-30,referral,manufacturing,small,5465.59,Rep 6,Region Central,Platform,25.73,true,76,false
2025-07-22,referral,retail,medium,35358.25,Rep 7,Region East,Standalone,18.99,true,62,false
2024-05-13,cold_call,healthcare,small,8391.24,Rep 1,Region South,Platform,1.68,false,60,true
2024-11-13,organic,healthcare,small,8338.17,Rep 2,Region East,Platform,15.38,true,44,true
2025-10-04,referral,finance,medium,21188.95,Rep 4,Region East,Suite,22.85,false,21,false
2024-05-25,referral,retail,large,53269.32,Rep 6,Region East,Standalone,22.08,false,49,false
2024-05-06,referral,tech,enterprise,144112.53,Rep 2,Region West,Standalone,19.86,true,55,false
2024-07-18,referral,healthcare,small,9597.46,Rep 6,Region South,Platform,2.13,true,52,false
2025-06-18,referral,retail,small,10974.73,Rep 7,Region South,Platform,20.46,false,57,true
2025-02-06,organic,manufacturing,large,64379.51,Rep 5,Region South,Suite,14.37,false,62,false
2024-01-11,paid,finance,medium,22493.69,Rep 2,Region South,Platform,4.11,true,40,false
2024-11-09,cold_call,tech,large,54312.75,Rep 8,Region East,Platform,13.29,true,82,true
2025-10-10,organic,healthcare,medium,27691.25,Rep 3,Region East,Standalone,7.79,false,56,false
2024-02-08,referral,finance,large,82105.79,Rep 5,Region East,Suite,0.0,false,85,true
2024-06-20,webinar,tech,small,6004.48,Rep 2,Region South,Platform,21.19,false,66,true
2024-01-05,paid,healthcare,medium,27454.91,Rep 8,Region East,Standalone,14.61,false,72,true
2024-01-15,referral,finance,medium,22775.34,Rep 8,Region East,Standalone,20.27,true,50,true
2025-06-09,organic,finance,medium,29006.69,Rep 5,Region East,Suite,35.54,false,60,false
2024-12-16,referral,tech,enterprise,117870.49,Rep 2,Region South,Suite,12.65,false,51,false
2025-07-29,webinar,retail,enterprise,141732.93,Rep 8,Region South,Platform,11.78,true,52,false
2025-11-21,cold_call,healthcare,small,6171.27,Rep 8,Region East,Platform,20.66,false,46,true
2025-03-06,cold_call,healthcare,small,8639.13,Rep 2,Region West,Platform,10.81,false,60,false
2024-12-04,referral,retail,large,65318.04,Rep 4,Region Central,Standalone,35.97,false,40,true
2024-07-01,webinar,retail,medium,32401.65,Rep 1,Region West,Platform,15.49,false,69,true
2025-12-02,paid,finance,enterprise,156700.09,Rep 2,Region East,Suite,0.0,false,66,true
2025-07-29,organic,manufacturing,small,9522.1,Rep 6,Region South,Platform,8.95,true,68,true
2025-04-07,referral,healthcare,enterprise,168486.06,Rep 2,Region Central,Standalone,18.58,false,52,false
2025-02-06,organic,finance,large,54715.18,Rep 5,Region East,Suite,8.67,false,64,true
2024-08-07,cold_call,retail,large,71197.93,Rep 8,Region East,Standalone,0.0,false,29,true
2025-05-05,paid,retail,medium,27444.72,Rep 5,Region West,Platform,11.26,false,37,false
2024-03-21,referral,retail,small,7828.79,Rep 7,Region West,Platform,4.94,false,78,true
2025-01-20,organic,retail,medium,19899.44,Rep 4,Region South,Suite,6.65,true,60,false
2024-09-19,webinar,healthcare,medium,30402.81,Rep 2,Region South,Suite,15.96,true,82,true
2024-03-25,referral,manufacturing,large,65219.51,Rep 2,Region East,Suite,18.68,false,74,true
2025-05-08,webinar,finance,medium,25644.63,Rep 2,Region East,Standalone,8.59,true,97,true
2025-12-08,referral,finance,medium,29619.89,Rep 2,Region East,Suite,25.5,false,80,false
2024-02-14,cold_call,retail,small,5920.6,Rep 5,Region East,Platform,11.11,false,45,true
2024-02-25,organic,healthcare,medium,23543.34,Rep 3,Region South,Platform,0.0,true,56,true
2025-06-27,cold_call,retail,small,8845.81,Rep 2,Region South,Platform,10.3,false,52,false
2024-02-13,organic,finance,small,5449.38,Rep 4,Region East,Platform,5.47,false,65,true
2024-02-13,referral,tech,enterprise,169688.62,Rep 3,Region South,Suite,22.21,true,69,true
2025-11-19,cold_call,healthcare,medium,28149.47,Rep 7,Region South,Suite,12.25,true,64,false
2024-09-02,webinar,retail,medium,26353.5,Rep 2,Region South,Platform,1.38,false,65,true
2025-09-07,paid,tech,enterprise,134137.37,Rep 2,Region Central,Standalone,11.47,false,48,false
2024-04-10,organic,retail,medium,22706.02,Rep 4,Region South,Platform,11.48,false,68,true
2025-11-11,referral,retail,enterprise,116263.69,Rep 2,Region South,Suite,0.0,false,46,false
2025-11-19,webinar,retail,small,9792.13,Rep 8,Region West,Platform,4.7,false,89,true
2024-01-03,referral,manufacturing,medium,27554.8,Rep 2,Region South,Standalone,6.5,true,19,false
2024-07-02,cold_call,manufacturing,small,8392.64,Rep 1,Region Central,Platform,14.17,false,34,true
2025-05-12,organic,tech,small,8257.95,Rep 2,Region South,Platform,14.05,true,82,true
2024-01-22,organic,retail,small,8229.31,Rep 3,Region South,Platform,1.89,false,82,true
2024-07-30,cold_call,manufacturing,medium,33571.51,Rep 1,Region West,Platform,6.99,false,77,true
2025-02-07,referral,finance,medium,23236.66,Rep 3,Region East,Suite,13.47,false,54,false
2025-02-22,cold_call,finance,enterprise,160375.4,Rep 2,Region East,Suite,4.75,false,68,true
2024-05-05,organic,finance,large,56618.45,Rep 4,Region West,Standalone,15.25,false,71,true
2025-11-12,paid,healthcare,medium,28244.54,Rep 5,Region East,Platform,4.19,true,68,true
2024-12-14,webinar,tech,small,8883.68,Rep 8,Region South,Platform,7.95,true,78,true
2025-01-26,referral,manufacturing,medium,28517.07,Rep 7,Region Central,Standalone,9.61,true,58,true
2024-04-26,referral,retail,large,55186.54,Rep 1,Region West,Platform,0.0,true,76,true
2024-08-02,referral,manufacturing,medium,21620.34,Rep 3,Region West,Platform,26.14,false,100,true
2025-07-15,webinar,tech,small,8863.32,Rep 4,Region West,Platform,15.08,true,28,false
2025-08-13,paid,finance,medium,30663.75,Rep 7,Region East,Suite,9.67,false,86,true
2024-11-10,referral,manufacturing,small,9161.23,Rep 8,Region South,Platform,23.69,true,39,false
2025-01-20,referral,manufacturing,medium,16543.09,Rep 4,Region Central,Standalone,21.88,true,80,true
2024-08-12,webinar,tech,enterprise,154647.85,Rep 2,Region South,Standalone,11.38,false,40,false
2024-05-19,cold_call,finance,enterprise,151910.06,Rep 2,Region East,Standalone,10.52,true,60,false
2024-03-13,cold_call,finance,small,9109.8,Rep 6,Region East,Platform,15.87,false,60,false
2024-08-14,cold_call,manufacturing,small,9009.38,Rep 8,Region Central,Platform,17.94,false,61,false
2024-03-17,referral,retail,small,6579.34,Rep 7,Region West,Platform,24.61,false,47,false
2024-01-17,webinar,manufacturing,large,48930.12,Rep 3,Region East,Suite,3.89,false,55,false
2025-11-02,paid,tech,large,54444.22,Rep 6,Region East,Suite,18.01,false,69,true
2024-09-21,webinar,finance,medium,20418.81,Rep 3,Region East,Suite,13.54,true,21,true
2025-07-07,referral,healthcare,medium,28629.38,Rep 2,Region Central,Standalone,3.08,false,62,false
2025-10-13,referral,retail,medium,26403.18,Rep 7,Region South,Suite,2.14,false,51,false
2024-03-25,referral,finance,medium,25057.53,Rep 2,Region East,Suite,3.29,false,48,true
2025-09-07,cold_call,tech,enterprise,125086.5,Rep 2,Region South,Platform,16.45,true,50,false
2025-03-12,organic,tech,enterprise,168448.53,Rep 2,Region East,Suite,4.28,false,39,false
2024-04-18,paid,retail,small,6718.98,Rep 8,Region East,Platform,11.66,false,71,true
2024-04-11,paid,finance,small,7426.47,Rep 2,Region East,Platform,17.4,true,75,true
2024-03-31,referral,healthcare,small,6818.05,Rep 5,Region West,Platform,9.1,false,62,false
2024-07-21,referral,finance,small,7492.93,Rep 4,Region East,Platform,19.62,false,10,false
2025-11-19,webinar,healthcare,large,60027.36,Rep 7,Region Central,Suite,9.33,true,90,true
2024-01-29,paid,manufacturing,medium,27035.27,Rep 7,Region Central,Standalone,15.75,false,34,false
2024-05-26,organic,healthcare,small,8933.51,Rep 5,Region Central,Platform,6.74,false,23,true
2025-03-12,paid,healthcare,large,58812.73,Rep 4,Region Central,Suite,9.74,true,60,false
2025-06-16,paid,finance,medium,25640.2,Rep 5,Region East,Suite,7.36,false,74,true
2024-06-13,paid,retail,large,60930.63,Rep 2,Region East,Platform,8.14,false,40,false
2025-05-27,referral,retail,medium,23949.95,Rep 6,Region West,Standalone,19.14,true,26,true
2024-07-11,referral,tech,large,58172.3,Rep 8,Region Central,Suite,0.0,true,74,true
2024-07-04,webinar,healthcare,small,7676.09,Rep 2,Region West,Platform,7.23,false,84,true
2024-08-06,referral,retail,medium,17526.21,Rep 2,Region West,Standalone,23.81,true,32,false
2024-11-16,cold_call,tech,medium,24404.66,Rep 5,Region West,Standalone,10.73,false,50,false
2024-11-28,webinar,finance,medium,17592.86,Rep 2,Region East,Suite,28.31,false,83,true
2025-07-12,cold_call,tech,medium,23029.96,Rep 2,Region East,Suite,14.63,false,46,false
2025-08-10,organic,tech,large,46068.9,Rep 5,Region South,Standalone,2.95,true,57,false
2025-08-09,referral,healthcare,large,80239.44,Rep 7,Region West,Standalone,19.59,false,95,true
2025-03-26,referral,manufacturing,enterprise,140701.91,Rep 6,Region West,Standalone,13.69,true,40,false
2025-03-27,paid,manufacturing,medium,25844.61,Rep 6,Region West,Platform,11.53,false,42,false
2025-04-26,cold_call,manufacturing,medium,24711.17,Rep 6,Region West,Suite,23.0,false,58,false
2024-05-12,webinar,tech,medium,24289.49,Rep 3,Region South,Suite,0.0,true,76,true
2025-02-20,webinar,manufacturing,medium,25825.13,Rep 8,Region West,Platform,10.81,false,89,true
2025-07-23,organic,retail,small,8612.43,Rep 1,Region Central,Platform,0.0,false,68,true
2024-09-12,webinar,tech,enterprise,163210.21,Rep 2,Region East,Platform,3.2,true,67,true
2025-09-02,referral,manufacturing,large,57238.63,Rep 1,Region Central,Standalone,12.04,false,71,true
2025-03-09,referral,manufacturing,medium,17988.81,Rep 5,Region Central,Suite,4.14,true,72,true
2025-07-26,paid,retail,small,7469.54,Rep 4,Region Central,Platform,17.49,false,55,false
2024-03-30,webinar,healthcare,medium,24211.89,Rep 7,Region South,Platform,11.1,true,77,true
2025-01-09,organic,healthcare,small,7030.72,Rep 6,Region Central,Platform,0.0,false,59,false
2025-02-11,paid,retail,small,8940.5,Rep 8,Region West,Platform,7.68,true,45,false
2025-07-08,organic,retail,large,54009.21,Rep 8,Region South,Suite,12.95,false,65,true
2024-10-20,cold_call,tech,large,64668.02,Rep 4,Region East,Platform,0.0,false,48,true
2025-06-02,referral,manufacturing,small,8728.06,Rep 8,Region Central,Platform,3.92,false,60,false
2025-04-27,cold_call,manufacturing,medium,30361.32,Rep 7,Region West,Platform,25.87,false,36,false
2025-08-29,cold_call,healthcare,medium,25827.67,Rep 3,Region South,Platform,14.75,false,100,true
2024-09-09,referral,retail,small,6501.51,Rep 3,Region East,Platform,15.57,true,53,false
2025-03-04,organic,manufacturing,large,52714.67,Rep 6,Region Central,Standalone,5.69,false,30,false
2025-02-21,referral,finance,medium,14355.58,Rep 2,Region East,Suite,7.52,false,52,false
2024-03-11,organic,healthcare,large,57315.45,Rep 1,Region East,Platform,8.27,true,77,true
2025-11-19,paid,tech,medium,21418.44,Rep 7,Region Central,Standalone,18.13,false,87,true
2024-08-25,referral,tech,large,59229.91,Rep 1,Region East,Suite,20.7,false,67,true
2024-09-19,referral,finance,small,7826.79,Rep 8,Region Central,Platform,18.43,false,57,false
2025-05-19,paid,manufacturing,small,9353.94,Rep 4,Region Central,Platform,9.92,false,39,true
2024-03-15,webinar,retail,enterprise,122683.35,Rep 2,Region West,Platform,15.02,true,66,true
2025-04-04,cold_call,finance,enterprise,157248.59,Rep 2,Region East,Suite,14.61,false,35,false
2024-02-13,paid,manufacturing,large,47712.99,Rep 3,Region Central,Suite,3.39,false,74,true
2025-03-08,organic,healthcare,small,6958.46,Rep 2,Region East,Platform,18.18,true,66,true
2024-11-02,referral,retail,large,65955.07,Rep 1,Region South,Platform,20.19,false,42,false
2024-11-21,cold_call,retail,small,8960.6,Rep 7,Region West,Platform,17.57,true,49,false
2025-03-12,cold_call,retail,enterprise,133860.86,Rep 2,Region West,Platform,6.72,false,67,true
2024-02-16,referral,finance,medium,24721.42,Rep 4,Region East,Suite,25.98,true,32,false
2024-12-14,cold_call,healthcare,medium,26177.12,Rep 7,Region South,Platform,3.96,false,41,true
2025-06-18,referral,retail,enterprise,148531.48,Rep 2,Region East,Suite,25.57,false,68,true
2024-09-29,webinar,tech,small,6261.34,Rep 2,Region South,Platform,10.83,false,65,true
2024-03-16,cold_call,finance,medium,24929.99,Rep 1,Region East,Suite,2.17,false,58,false
2025-02-16,referral,healthcare,small,7745.57,Rep 8,Region East,Platform,19.13,true,40,true
2024-03-21,cold_call,retail,medium,33653.0,Rep 6,Region West,Platform,9.58,true,60,true
2024-11-06,webinar,tech,enterprise,130012.42,Rep 6,Region South,Standalone,0.0,true,58,false
2024-01-04,webinar,tech,medium,35783.57,Rep 5,Region South,Platform,17.71,false,60,false
2024-11-18,cold_call,retail,small,7732.73,Rep 5,Region Central,Platform,14.7,false,52,false
2025-11-01,organic,retail,medium,19975.23,Rep 2,Region West,Suite,10.48,false,74,true
2024-04-20,organic,healthcare,medium,26658.07,Rep 8,Region West,Platform,17.52,true,56,false
2024-08-28,webinar,manufacturing,small,8634.88,Rep 4,Region West,Platform,9.93,false,78,true
2024-02-16,cold_call,manufacturing,large,56337.86,Rep 5,Region Central,Standalone,16.08,false,51,false
2025-10-11,cold_call,healthcare,enterprise,150146.23,Rep 4,Region East,Standalone,9.44,false,41,false
2024-08-09,organic,retail,medium,24075.32,Rep 6,Region West,Platform,9.68,false,53,false
2025-06-04,organic,retail,medium,25266.79,Rep 4,Region West,Suite,10.12,true,44,true
2024-12-05,referral,retail,small,8153.69,Rep 8,Region Central,Platform,15.23,false,33,true
2025-05-29,paid,retail,enterprise,187031.14,Rep 2,Region East,Platform,12.84,false,78,true
2025-07-06,referral,manufacturing,medium,23121.41,Rep 6,Region South,Suite,27.11,true,38,false
2025-06-05,paid,healthcare,small,5554.38,Rep 1,Region Central,Platform,15.09,false,55,false
2025-12-06,organic,tech,small,6293.26,Rep 4,Region East,Platform,10.18,false,57,false
2024-03-15,referral,tech,large,74305.2,Rep 4,Region South,Platform,0.0,false,67,true
2024-04-20,referral,retail,large,74273.68,Rep 1,Region East,Standalone,22.11,false,88,true
2024-07-28,paid,healthcare,small,9749.97,Rep 3,Region West,Platform,4.05,false,37,false
2024-06-25,webinar,manufacturing,large,64231.17,Rep 6,Region South,Suite,5.35,false,46,false
2025-12-17,webinar,healthcare,small,7302.22,Rep 6,Region South,Platform,0.0,true,44,true
2024-01-02,webinar,tech,medium,25832.06,Rep 5,Region Central,Standalone,0.49,true,67,true
2024-02-07,cold_call,manufacturing,medium,23435.89,Rep 2,Region East,Suite,16.26,true,68,true
2025-07-01,cold_call,retail,medium,26983.85,Rep 5,Region West,Standalone,0.0,false,67,true
2025-08-28,paid,retail,medium,20681.54,Rep 4,Region East,Suite,11.1,true,84,true
2024-12-24,referral,manufacturing,medium,23259.19,Rep 7,Region East,Suite,0.0,false,47,false
2024-06-13,referral,healthcare,small,9508.41,Rep 7,Region South,Platform,3.78,false,43,true
2024-11-15,referral,retail,medium,29255.52,Rep 3,Region West,Standalone,26.99,false,76,true
2024-10-12,referral,retail,medium,33958.13,Rep 2,Region South,Standalone,19.15,false,83,true
2025-12-13,organic,retail,small,8680.6,Rep 1,Region Central,Platform,19.05,false,51,true
2025-03-10,paid,tech,small,7068.6,Rep 8,Region Central,Platform,5.64,false,60,true
2024-08-02,paid,manufacturing,medium,31145.86,Rep 6,Region Central,Standalone,17.06,true,52,false
2025-06-15,referral,manufacturing,large,69154.84,Rep 4,Region East,Standalone,25.14,true,46,true
2025-12-30,webinar,manufacturing,medium,26295.2,Rep 5,Region West,Standalone,2.91,true,63,false
2025-12-28,organic,healthcare,large,49356.01,Rep 5,Region Central,Suite,11.07,false,53,false
2024-06-20,referral,manufacturing,small,9185.39,Rep 6,Region South,Platform,16.9,false,94,true
2024-04-29,organic,healthcare,large,62952.84,Rep 5,Region West,Standalone,2.2,false,51,false
2025-06-23,organic,tech,small,7454.86,Rep 7,Region Central,Platform,20.96,false,41,true
2025-10-03,cold_call,tech,large,79756.52,Rep 4,Region East,Suite,7.37,true,68,true
2025-08-10,cold_call,manufacturing,small,7992.26,Rep 3,Region Central,Suite,0.0,false,73,true
2025-02-05,referral,tech,large,62692.74,Rep 6,Region West,Platform,21.69,false,33,false
2024-07-16,referral,finance,medium,27742.6,Rep 2,Region East,Platform,18.7,false,31,false
2025-04-22,cold_call,tech,large,67880.04,Rep 7,Region Central,Suite,4.9,true,83,false
2025-06-20,paid,retail,small,10952.23,Rep 3,Region Central,Platform,6.91,false,52,false
2025-11-28,paid,retail,large,50217.13,Rep 4,Region South,Platform,7.84,true,64,true
2024-04-25,paid,tech,large,60160.69,Rep 3,Region Central,Standalone,10.54,false,92,true
2024-12-25,cold_call,healthcare,medium,25171.01,Rep 8,Region East,Suite,4.15,false,41,true
2024-03-26,organic,healthcare,medium,22053.23,Rep 5,Region East,Platform,9.84,true,43,false
2024-07-30,paid,tech,medium,20060.54,Rep 2,Region Central,Platform,0.0,true,81,true
2024-08-28,referral,manufacturing,medium,21065.9,Rep 6,Region South,Platform,1.68,false,88,true
2025-02-21,cold_call,retail,small,6266.74,Rep 5,Region South,Platform,10.35,true,52,false
2025-02-23,referral,tech,medium,24451.16,Rep 2,Region West,Platform,14.76,false,46,false
2024-07-12,paid,retail,medium,25734.13,Rep 8,Region South,Standalone,15.22,true,80,true
2024-01-23,referral,tech,large,44061.24,Rep 8,Region Central,Suite,20.69,true,64,true
2025-03-13,referral,retail,small,6332.18,Rep 1,Region East,Platform,32.76,true,44,true
2024-02-13,paid,tech,medium,19742.45,Rep 3,Region East,Suite,7.81,true,62,false
