order_id,order_date,split_label,outcomes_final
ECM-08414,2025-01-09,validation,true
ECM-08415,2025-08-01,future_holdout,true
ECM-08416,2025-10-13,future_holdout,true
ECM-08417,2025-07-14,future_holdout,true
ECM-08418,2025-08-20,future_holdout,true
ECM-08419,2025-11-02,future_holdout,true
ECM-08420,2024-05-22,development,true
ECM-08421,2024-03-16,development,true
ECM-08422,2025-10-20,future_holdout,true
ECM-08423,2024-09-18,development,true
ECM-08424,2024-06-06,development,true
ECM-08425,2025-07-04,future_holdout,true
ECM-08426,2025-09-24,future_holdout,true
ECM-08427,2024-02-02,development,true
ECM-08428,2025-12-03,future_holdout,true
ECM-08429,2024-11-12,development,true
ECM-08430,2024-12-28,development,true
ECM-08431,2024-01-23,development,true
ECM-08432,2025-09-02,future_holdout,true
ECM-08433,2024-08-21,development,true
ECM-08434,2024-09-12,development,true
ECM-08435,2025-04-06,validation,true
ECM-08436,2024-11-28,development,true
ECM-08437,2024-12-21,development,true
ECM-08438,2024-11-03,development,true
ECM-08439,2024-09-17,development,true
ECM-08440,2025-03-13,validation,true
ECM-08441,2025-12-03,future_holdout,true
ECM-08442,2024-08-14,development,true
ECM-08443,2025-07-10,future_holdout,true
ECM-08444,2024-07-29,development,true
ECM-08445,2025-11-04,future_holdout,true
ECM-08446,2024-02-27,development,true
ECM-08447,2024-10-09,development,true
ECM-08448,2025-11-09,future_holdout,true
ECM-08449,2025-06-21,validation,true
ECM-08450,2025-12-26,future_holdout,true
ECM-08451,2025-10-27,future_holdout,true
ECM-08452,2024-10-26,development,true
ECM-08453,2024-08-05,development,true
ECM-08454,2025-04-13,validation,true
ECM-08455,2025-12-16,future_holdout,true
ECM-08456,2025-03-19,validation,true
ECM-08457,2025-06-13,validation,true
ECM-08458,2024-07-17,development,true
ECM-08459,2024-12-29,development,true
ECM-08460,2025-06-28,validation,true
ECM-08461,2024-01-16,development,true
ECM-08462,2024-12-03,development,true
ECM-08463,2024-11-02,development,true
ECM-08464,2025-03-26,validation,true
ECM-08465,2024-12-27,development,true
ECM-08466,2024-08-05,development,true
ECM-08467,2024-08-25,development,true
ECM-08468,2024-07-04,development,true
ECM-08469,2025-04-04,validation,true
ECM-08470,2025-07-06,future_holdout,true
ECM-08471,2024-01-19,development,true
ECM-08472,2025-06-29,validation,true
ECM-08473,2025-06-18,validation,true
ECM-08474,2024-08-04,development,true
ECM-08475,2024-08-01,development,true
ECM-08476,2025-09-26,future_holdout,true
ECM-08477,2024-10-28,development,true
ECM-08478,2025-12-28,future_holdout,true
ECM-08479,2025-06-18,validation,true
ECM-08480,2024-06-15,development,true
ECM-08481,2024-06-26,development,true
ECM-08482,2024-03-11,development,true
ECM-08483,2024-03-28,development,true
ECM-08484,2024-10-26,development,true
ECM-08485,2024-05-09,development,true
ECM-08486,2024-09-24,development,true
ECM-08487,2025-07-19,future_holdout,true
ECM-08488,2024-09-06,development,true
ECM-08489,2025-04-12,validation,true
ECM-08490,2025-12-17,future_holdout,true
ECM-08491,2025-02-07,validation,true
ECM-08492,2025-10-09,future_holdout,true
ECM-08493,2025-12-27,future_holdout,true
ECM-08494,2025-02-06,validation,true
ECM-08495,2024-03-29,development,true
ECM-08496,2024-07-24,development,true
ECM-08497,2025-12-06,future_holdout,true
ECM-08498,2025-04-03,validation,true
ECM-08499,2025-06-21,validation,true
ECM-08500,2025-03-30,validation,true
ECM-08501,2025-03-29,validation,true
ECM-08502,2025-02-06,validation,true
ECM-08503,2024-01-27,development,true
ECM-08504,2024-08-22,development,true
ECM-08505,2024-05-18,development,true
ECM-08506,2025-08-18,future_holdout,true
ECM-08507,2025-07-10,future_holdout,true
ECM-08508,2025-07-25,future_holdout,true
ECM-08509,2025-05-18,validation,true
ECM-08510,2024-08-19,development,true
ECM-08511,2024-12-08,development,true
ECM-08512,2025-06-04,validation,true
ECM-08513,2024-06-10,development,true
ECM-08514,2025-04-16,validation,true
ECM-08515,2025-12-16,future_holdout,true
ECM-08516,2024-08-09,development,true
ECM-08517,2025-01-01,validation,true
ECM-08518,2024-09-16,development,true
ECM-08519,2025-10-12,future_holdout,true
ECM-08520,2024-05-31,development,true
ECM-08521,2025-04-29,validation,true
ECM-08522,2024-08-09,development,true
ECM-08523,2024-11-18,development,true
ECM-08524,2025-11-11,future_holdout,true
ECM-08525,2024-09-09,development,true
ECM-08526,2025-02-20,validation,true
ECM-08527,2024-12-25,development,true
ECM-08528,2024-07-12,development,true
ECM-08529,2024-05-24,development,true
ECM-08530,2024-04-06,development,true
ECM-08531,2025-09-03,future_holdout,true
ECM-08532,2025-10-20,future_holdout,true
ECM-08533,2024-09-23,development,true
ECM-08534,2025-11-09,future_holdout,true
ECM-08535,2025-04-02,validation,true
ECM-08536,2024-04-06,development,true
ECM-08537,2024-02-17,development,true
ECM-08538,2024-02-06,development,true
ECM-08539,2024-02-04,development,true
ECM-08540,2024-05-28,development,true
ECM-08541,2024-05-31,development,true
ECM-08542,2024-03-19,development,true
ECM-08543,2025-10-18,future_holdout,true
ECM-08544,2024-03-22,development,true
ECM-08545,2025-04-08,validation,true
ECM-08546,2024-09-29,development,true
ECM-08547,2025-10-16,future_holdout,true
ECM-08548,2025-12-22,future_holdout,true
ECM-08549,2025-07-06,future_holdout,true
ECM-08550,2025-07-20,future_holdout,true
ECM-08551,2024-02-07,development,true
ECM-08552,2025-02-24,validation,true
ECM-08553,2024-08-22,development,true
ECM-08554,2024-03-26,development,true
ECM-08555,2025-07-21,future_holdout,true
ECM-08556,2025-01-06,validation,true
ECM-08557,2024-09-21,development,true
ECM-08558,2025-01-04,validation,true
ECM-08559,2024-09-07,development,true
ECM-08560,2024-04-18,development,true
ECM-08561,2024-04-29,development,true
ECM-08562,2024-09-23,development,true
ECM-08563,2024-03-02,development,true
ECM-08564,2025-08-19,future_holdout,true
ECM-08565,2024-10-08,development,true
ECM-08566,2025-11-16,future_holdout,true
ECM-08567,2024-07-28,development,true
ECM-08568,2024-06-10,development,true
ECM-08569,2025-04-15,validation,true
ECM-08570,2025-10-08,future_holdout,true
ECM-08571,2024-07-17,development,true
ECM-08572,2025-02-16,validation,true
ECM-08573,2024-11-23,development,true
ECM-08574,2024-01-26,development,true
ECM-08575,2025-07-14,future_holdout,true
ECM-08576,2024-03-15,development,true
ECM-08577,2025-11-18,future_holdout,true
ECM-08578,2024-04-23,development,true
ECM-08579,2024-06-13,development,true
ECM-08580,2024-01-22,development,true
ECM-08581,2024-02-01,development,true
ECM-08582,2024-03-09,development,true
ECM-08583,2024-05-18,development,true
ECM-08584,2024-11-29,development,true
ECM-08585,2024-12-10,development,true
ECM-08586,2025-06-09,validation,true
ECM-08587,2024-04-05,development,true
ECM-08588,2024-06-19,development,true
ECM-08589,2025-04-21,validation,true
ECM-08590,2024-01-04,development,true
ECM-08591,2025-07-10,future_holdout,true
ECM-08592,2024-10-13,development,true
ECM-08593,2025-02-22,validation,true
ECM-08594,2024-09-29,development,true
ECM-08595,2024-03-15,development,true
ECM-08596,2025-01-11,validation,true
ECM-08597,2024-09-18,development,true
ECM-08598,2024-09-08,development,true
ECM-08599,2024-06-02,development,true
ECM-08600,2024-03-29,development,true
ECM-08601,2025-04-27,validation,true
ECM-08602,2025-10-10,future_holdout,true
ECM-08603,2024-10-23,development,true
ECM-08604,2025-03-16,validation,true
ECM-08605,2024-01-03,development,true
ECM-08606,2025-09-30,future_holdout,true
ECM-08607,2024-06-27,development,true
ECM-08608,2025-05-18,validation,true
ECM-08609,2024-12-13,development,true
ECM-08610,2024-02-14,development,true
ECM-08611,2025-04-04,validation,true
ECM-08612,2025-10-13,future_holdout,true
ECM-08613,2025-04-22,validation,true
ECM-08614,2025-10-31,future_holdout,true
ECM-08615,2025-09-18,future_holdout,true
ECM-08616,2025-09-04,future_holdout,true
ECM-08617,2024-11-02,development,true
ECM-08618,2025-09-05,future_holdout,true
ECM-08619,2025-04-01,validation,true
ECM-08620,2025-02-03,validation,true
ECM-08621,2024-09-21,development,true
ECM-08622,2024-10-15,development,true
ECM-08623,2025-09-24,future_holdout,true
ECM-08624,2025-05-11,validation,true
ECM-08625,2025-12-14,future_holdout,true
ECM-08626,2024-02-22,development,true
ECM-08627,2025-12-29,future_holdout,true
ECM-08628,2025-04-16,validation,true
ECM-08629,2024-12-16,development,true
ECM-08630,2024-03-07,development,true
ECM-08631,2024-01-28,development,true
ECM-08632,2024-01-19,development,true
ECM-08633,2025-04-08,validation,true
ECM-08634,2025-04-28,validation,true
ECM-08635,2024-04-30,development,true
ECM-08636,2025-05-24,validation,true
ECM-08637,2024-07-11,development,true
ECM-08638,2024-01-01,development,true
ECM-08639,2025-01-03,validation,true
ECM-08640,2025-01-31,validation,true
ECM-08641,2024-09-26,development,true
ECM-08642,2025-01-25,validation,true
ECM-08643,2025-10-29,future_holdout,true
ECM-08644,2024-12-17,development,true
ECM-08645,2025-07-31,future_holdout,true
ECM-08646,2024-01-21,development,true
ECM-08647,2024-11-18,development,true
ECM-08648,2024-12-07,development,true
ECM-08649,2025-12-12,future_holdout,true
ECM-08650,2024-03-22,development,true
ECM-08651,2024-02-26,development,true
ECM-08652,2025-05-23,validation,true
ECM-08653,2025-06-12,validation,true
ECM-08654,2024-03-19,development,true
ECM-08655,2025-01-05,validation,true
ECM-08656,2024-01-15,development,true
ECM-08657,2024-08-19,development,true
ECM-08658,2025-03-08,validation,true
ECM-08659,2024-01-08,development,true
ECM-08660,2024-08-20,development,true
ECM-08661,2025-06-13,validation,true
ECM-08662,2025-12-21,future_holdout,true
ECM-08663,2024-02-23,development,true
ECM-08664,2025-08-17,future_holdout,true
ECM-08665,2025-08-18,future_holdout,true
ECM-08666,2025-10-01,future_holdout,true
ECM-08667,2025-05-30,validation,true
ECM-08668,2025-01-31,validation,true
ECM-08669,2025-05-15,validation,true
ECM-08670,2025-02-25,validation,true
ECM-08671,2025-07-20,future_holdout,true
ECM-08672,2024-10-12,development,true
ECM-08673,2024-11-22,development,true
ECM-08674,2024-02-08,development,true
ECM-08675,2025-05-08,validation,true
ECM-08676,2024-07-08,development,true
ECM-08677,2024-01-03,development,true
ECM-08678,2024-11-16,development,true
ECM-08679,2025-04-09,validation,true
ECM-08680,2024-01-19,development,true
ECM-08681,2024-11-18,development,true
ECM-08682,2025-05-18,validation,true
ECM-08683,2024-10-25,development,true
ECM-08684,2025-04-07,validation,true
ECM-08685,2024-05-07,development,true
ECM-08686,2025-12-02,future_holdout,true
ECM-08687,2024-05-28,development,true
ECM-08688,2024-05-21,development,true
ECM-08689,2024-05-22,development,true
ECM-08690,2024-10-14,development,true
ECM-08691,2025-11-11,future_holdout,true
ECM-08692,2025-03-12,validation,true
ECM-08693,2024-02-12,development,true
ECM-08694,2025-12-21,future_holdout,true
ECM-08695,2024-10-21,development,true
ECM-08696,2025-12-25,future_holdout,true
ECM-08697,2025-05-22,validation,true
ECM-08698,2025-01-10,validation,true
ECM-08699,2025-12-25,future_holdout,true
ECM-08700,2025-02-22,validation,true
ECM-08701,2024-06-08,development,true
ECM-08702,2025-11-12,future_holdout,true
ECM-08703,2024-07-12,development,true
ECM-08704,2024-09-05,development,true
ECM-08705,2024-09-04,development,true
ECM-08706,2025-05-31,validation,true
ECM-08707,2025-12-11,future_holdout,true
ECM-08708,2024-07-13,development,true
ECM-08709,2025-09-15,future_holdout,true
ECM-08710,2024-09-28,development,true
ECM-08711,2024-02-02,development,true
ECM-08712,2025-10-13,future_holdout,true
ECM-08713,2025-02-07,validation,true
ECM-08714,2024-10-09,development,true
ECM-08715,2025-07-14,future_holdout,true
ECM-08716,2025-09-26,future_holdout,true
ECM-08717,2025-11-10,future_holdout,true
ECM-08718,2024-09-11,development,true
ECM-08719,2024-09-03,development,true
ECM-08720,2025-09-16,future_holdout,true
ECM-08721,2025-08-24,future_holdout,true
ECM-08722,2025-03-27,validation,true
ECM-08723,2024-05-20,development,true
ECM-08724,2025-12-12,future_holdout,true
ECM-08725,2025-07-31,future_holdout,true
ECM-08726,2024-02-10,development,true
ECM-08727,2024-08-05,development,true
ECM-08728,2024-09-27,development,true
ECM-08729,2025-12-16,future_holdout,true
ECM-08730,2025-12-15,future_holdout,true
ECM-08731,2025-03-23,validation,true
ECM-08732,2024-10-21,development,true
ECM-08733,2025-03-12,validation,true
ECM-08734,2025-07-16,future_holdout,true
ECM-08735,2024-05-07,development,true
ECM-08736,2025-05-21,validation,true
ECM-08737,2024-04-12,development,true
ECM-08738,2024-01-20,development,true
ECM-08739,2025-12-22,future_holdout,true
ECM-08740,2025-03-16,validation,true
ECM-08741,2024-02-02,development,true
ECM-08742,2024-07-01,development,true
ECM-08743,2024-08-12,development,true
ECM-08744,2024-12-03,development,true
ECM-08745,2025-08-27,future_holdout,true
ECM-08746,2024-12-28,development,true
ECM-08747,2025-07-11,future_holdout,true
ECM-08748,2024-09-22,development,true
ECM-08749,2024-07-11,development,true
ECM-08750,2024-02-03,development,true
ECM-08751,2025-02-02,validation,true
ECM-08752,2025-06-21,validation,true
ECM-08753,2025-09-01,future_holdout,true
ECM-08754,2025-06-08,validation,true
ECM-08755,2024-05-20,development,true
ECM-08756,2024-09-12,development,true
ECM-08757,2024-07-28,development,true
ECM-08758,2024-08-11,development,true
ECM-08759,2025-06-11,validation,true
ECM-08760,2025-07-22,future_holdout,true
ECM-08761,2024-02-21,development,true
ECM-08762,2025-12-12,future_holdout,true
ECM-08763,2025-05-01,validation,true
ECM-08764,2024-09-23,development,true
ECM-08765,2024-03-05,development,true
ECM-08766,2025-09-19,future_holdout,true
ECM-08767,2024-05-28,development,true
ECM-08768,2025-01-15,validation,true
ECM-08769,2025-03-02,validation,true
ECM-08770,2024-02-06,development,true
ECM-08771,2024-01-28,development,true
ECM-08772,2025-01-25,validation,true
ECM-08773,2025-12-19,future_holdout,true
ECM-08774,2025-01-11,validation,true
ECM-08775,2025-02-16,validation,true
ECM-08776,2025-08-14,future_holdout,true
ECM-08777,2024-11-10,development,true
ECM-08778,2025-03-17,validation,true
ECM-08779,2024-11-11,development,true
ECM-08780,2024-12-29,development,true
ECM-08781,2024-05-24,development,true
ECM-08782,2025-05-21,validation,true
ECM-08783,2025-06-29,validation,true
ECM-08784,2025-09-12,future_holdout,true
ECM-08785,2025-01-03,validation,true
ECM-08786,2024-09-11,development,true
ECM-08787,2024-08-21,development,true
ECM-08788,2025-10-23,future_holdout,true
ECM-08789,2024-04-28,development,true
ECM-08790,2025-04-14,validation,true
ECM-08791,2024-10-22,development,true
ECM-08792,2024-12-21,development,true
ECM-08793,2025-09-24,future_holdout,true
ECM-08794,2024-09-01,development,true
ECM-08795,2024-10-20,development,true
ECM-08796,2025-03-19,validation,true
ECM-08797,2024-05-27,development,true
ECM-08798,2025-06-10,validation,true
ECM-08799,2024-02-18,development,true
ECM-08800,2024-12-18,development,true
ECM-08801,2025-12-20,future_holdout,true
ECM-08802,2024-01-22,development,true
ECM-08803,2024-03-07,development,true
ECM-08804,2024-07-27,development,true
ECM-08805,2024-02-13,development,true
ECM-08806,2025-09-20,future_holdout,true
ECM-08807,2025-11-20,future_holdout,true
ECM-08808,2024-02-24,development,true
ECM-08809,2024-01-23,development,true
ECM-08810,2024-03-05,development,true
ECM-08811,2024-05-21,development,true
ECM-08812,2024-11-26,development,true
ECM-08813,2025-03-20,validation,true
ECM-08814,2024-02-27,development,true
ECM-08815,2025-08-13,future_holdout,true
ECM-08816,2024-07-21,development,true
ECM-08817,2024-06-29,development,true
ECM-08818,2025-03-14,validation,true
ECM-08819,2024-08-04,development,true
ECM-08820,2024-12-10,development,true
ECM-08821,2025-09-02,future_holdout,true
ECM-08822,2024-03-04,development,true
ECM-08823,2024-05-06,development,true
ECM-08824,2025-12-11,future_holdout,true
ECM-08825,2025-05-02,validation,true
ECM-08826,2025-12-23,future_holdout,true
ECM-08827,2025-12-11,future_holdout,true
ECM-08828,2025-11-17,future_holdout,true
ECM-08829,2025-07-14,future_holdout,true
ECM-08830,2024-01-24,development,true
ECM-08831,2025-04-07,validation,true
ECM-08832,2024-05-01,development,true
ECM-08833,2025-07-23,future_holdout,true
ECM-08834,2024-05-28,development,true
ECM-08835,2025-03-23,validation,true
ECM-08836,2024-02-23,development,true
ECM-08837,2024-04-23,development,true
ECM-08838,2024-12-14,development,true
ECM-08839,2024-03-02,development,true
ECM-08840,2024-05-19,development,true
ECM-08841,2025-09-14,future_holdout,true
ECM-08842,2024-12-16,development,true
ECM-08843,2025-11-12,future_holdout,true
ECM-08844,2024-03-04,development,true
ECM-08845,2025-11-11,future_holdout,true
ECM-08846,2024-06-09,development,true
ECM-08847,2024-02-27,development,true
ECM-08848,2024-10-25,development,true
ECM-08849,2024-07-12,development,true
ECM-08850,2025-12-03,future_holdout,true
ECM-08851,2025-04-14,validation,true
ECM-08852,2024-11-14,development,true
ECM-08853,2024-10-27,development,true
ECM-08854,2024-03-07,development,true
ECM-08855,2024-10-06,development,true
ECM-08856,2024-12-30,development,true
