defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d
true,27.19,17.71,6.74,5.58,57.22,true
true,52.96,8.35,18.5,1.58,81.39,false
false,25.67,20.05,12.98,6.21,64.9,true
false,28.48,8.26,0.0,0.0,36.74,false
false,16.77,13.41,8.83,4.13,43.14,false
false,46.7,5.53,35.91,0.0,88.13,true
false,0.0,24.95,23.45,0.0,48.4,false
false,48.1,0.0,11.66,18.37,78.14,false
true,144.69,80.93,3.33,21.72,250.67,
false,0.0,10.43,0.0,13.93,24.36,
false,45.92,34.77,36.8,28.95,146.45,
false,26.52,13.31,39.18,3.13,82.14,false
false,11.88,14.69,15.65,16.45,58.67,false
false,72.46,13.41,159.2,6.1,251.17,false
true,32.49,0.0,17.22,6.47,56.19,false
false,6.04,23.52,31.01,8.21,68.79,false
false,11.73,0.87,23.65,0.0,36.24,false
true,11.95,9.42,3.46,8.11,32.94,
false,5.78,42.56,11.07,8.86,68.27,false
false,64.07,15.62,123.48,5.47,208.64,true
false,62.41,87.03,11.29,13.41,174.14,false
false,16.56,11.46,8.31,1.58,37.9,false
true,17.97,13.81,44.63,0.0,76.41,true
true,48.61,11.66,12.37,0.0,72.64,
true,10.98,19.87,5.07,9.27,45.18,false
true,11.49,38.63,26.39,3.33,79.85,true
true,13.16,0.8,0.0,4.94,18.89,true
false,14.95,11.52,0.0,1.65,28.12,false
false,38.94,24.37,9.81,2.31,75.43,
false,22.44,18.76,16.87,13.29,71.35,false
false,0.0,12.87,39.04,13.66,65.58,false
true,7.78,13.74,15.74,10.22,47.48,false
false,11.26,38.04,28.24,32.03,109.57,false
false,27.29,0.0,15.57,18.86,61.72,true
false,46.27,2.48,7.58,3.15,59.48,false
false,7.13,22.09,16.9,0.0,46.12,false
false,31.09,12.39,22.94,17.14,83.56,false
true,12.49,0.0,13.14,4.03,29.67,false
false,38.74,26.14,22.0,4.01,90.88,false
false,16.29,20.44,39.88,0.0,76.61,false
false,24.33,5.44,19.36,5.26,54.39,false
false,149.12,101.65,17.03,18.44,286.24,false
true,14.3,9.45,198.56,82.4,304.71,false
false,19.88,21.51,24.17,9.05,74.61,false
false,44.69,0.0,1.11,2.2,48.0,false
false,16.88,20.96,58.66,2.27,98.77,false
false,12.99,12.95,8.07,3.15,37.16,true
false,3.69,14.16,3.87,6.59,28.32,false
false,63.26,36.03,18.53,14.77,132.59,true
true,18.46,1.43,43.08,21.19,84.17,
false,19.79,19.66,0.0,12.92,52.37,false
false,17.75,16.19,14.4,7.85,56.19,true
false,160.04,29.38,124.43,0.0,313.86,false
false,42.61,22.47,12.81,10.73,88.62,false
true,26.82,14.61,0.0,11.38,52.82,
false,23.93,20.99,8.48,12.91,66.31,false
false,18.89,11.85,41.93,14.56,87.23,false
false,7.31,0.24,3.35,12.84,23.74,false
false,89.15,101.87,15.59,12.48,219.09,false
false,30.04,18.92,30.82,8.88,88.66,false
false,73.69,18.68,121.43,5.34,219.14,false
false,16.44,12.11,22.31,0.0,50.86,false
false,8.11,8.62,24.34,2.06,43.13,false
false,22.25,26.29,40.77,12.59,101.89,
true,15.59,21.9,32.62,9.47,79.58,
false,40.07,11.59,11.53,4.59,67.78,false
false,34.6,24.87,10.87,14.33,84.67,false
false,23.79,22.55,35.79,8.49,90.62,false
false,15.83,24.37,33.32,9.0,82.53,false
true,0.0,23.5,38.52,5.45,67.47,false
false,7.82,16.28,47.62,1.52,73.23,true
false,37.15,4.62,14.56,5.84,62.17,false
false,29.1,8.22,0.0,3.43,40.75,false
false,42.04,12.6,16.64,7.53,78.81,false
false,79.44,24.25,24.88,152.1,280.67,true
false,36.37,12.8,10.11,12.66,71.94,false
false,21.35,2.74,0.0,19.15,43.24,false
true,89.46,7.79,170.59,9.51,277.35,true
false,0.0,19.31,22.22,6.18,47.72,true
true,179.34,26.08,193.32,6.72,405.46,true
false,16.87,8.05,42.73,0.0,67.66,true
false,8.03,9.54,15.52,10.26,43.35,false
false,40.01,7.32,9.0,1.93,58.26,false
false,0.0,23.82,11.06,20.89,55.76,false
true,27.03,0.18,0.0,19.84,47.06,
true,53.72,10.82,7.89,8.09,80.51,true
false,22.8,6.62,22.53,12.09,64.05,false
true,15.01,4.26,44.99,23.05,87.31,false
false,30.82,29.06,15.0,0.68,75.56,false
false,29.13,15.03,8.59,0.0,52.75,false
true,39.3,29.98,0.0,0.0,69.28,false
false,6.14,7.8,13.85,1.1,28.89,false
true,0.0,19.08,8.46,8.11,35.65,false
false,10.37,18.97,24.13,4.52,57.99,true
false,18.33,21.73,0.0,5.49,45.55,false
false,5.29,5.09,22.0,5.17,37.55,true
false,45.62,21.07,28.29,9.61,104.6,false
false,32.96,13.47,1.02,23.3,70.75,false
false,28.2,0.12,31.63,15.54,75.49,true
true,16.26,17.81,20.15,14.6,68.82,true
false,25.26,16.24,55.58,13.73,110.8,false
false,15.07,21.67,7.99,0.0,44.73,
false,30.25,22.98,14.73,12.2,80.16,false
false,24.81,21.02,12.67,0.0,58.51,
false,21.98,30.78,50.1,0.0,102.86,
false,0.0,9.54,0.0,18.18,27.73,false
false,56.39,55.98,15.93,19.94,148.23,false
false,195.72,74.76,8.1,14.9,293.48,false
false,15.33,0.0,28.0,11.08,54.42,false
true,45.2,9.4,0.0,0.0,54.6,
false,26.87,15.2,27.72,20.65,90.44,false
false,22.3,12.66,8.55,3.38,46.89,true
false,24.04,13.59,39.52,24.74,101.89,true
false,58.86,7.98,219.08,15.75,301.67,true
false,45.13,14.87,17.86,15.58,93.44,false
false,0.0,28.2,15.28,8.04,51.52,false
false,47.62,25.5,23.51,14.08,110.71,false
false,24.4,13.65,14.41,2.84,55.31,false
false,15.13,29.52,17.11,17.07,78.83,false
false,6.43,19.48,52.16,2.74,80.81,false
false,22.8,3.85,3.64,11.42,41.71,false
false,27.03,28.54,20.18,14.74,90.49,false
false,0.0,28.03,13.33,4.66,46.02,true
false,34.63,21.73,29.29,9.3,94.95,false
false,107.89,81.46,19.51,0.0,208.86,false
true,44.31,9.2,0.75,18.21,72.48,
false,18.84,17.72,8.03,18.11,62.71,false
false,12.41,29.31,14.17,18.44,74.33,false
false,32.17,18.18,0.0,0.0,50.35,false
false,16.44,31.23,4.71,19.09,71.47,false
false,22.45,32.98,43.08,23.41,121.92,true
false,11.39,16.97,0.0,7.03,35.4,true
false,17.05,9.92,13.58,15.37,55.92,false
true,23.84,10.15,0.0,26.36,60.35,false
false,40.13,7.66,0.0,0.0,47.79,true
false,0.0,38.12,0.0,3.61,41.73,false
false,35.07,0.0,27.47,7.75,70.29,false
false,29.43,19.6,9.05,3.52,61.61,false
false,0.0,15.17,12.63,14.27,42.07,false
false,12.29,24.05,16.85,17.69,70.88,false
false,50.1,20.84,5.54,11.94,88.43,false
false,0.0,13.78,24.15,11.48,49.41,false
true,56.31,26.57,43.05,4.76,130.7,true
false,20.08,8.46,46.54,10.93,86.02,false
true,80.74,26.61,6.21,1.23,114.79,
true,0.0,5.44,35.2,0.0,40.64,true
false,176.31,0.83,75.39,3.14,255.68,
false,21.03,3.94,24.28,17.04,66.28,false
false,12.61,18.12,13.66,14.82,59.21,true
false,24.38,14.04,6.32,5.92,50.67,true
true,8.51,0.0,0.0,0.0,8.51,false
true,184.82,3.24,83.41,14.33,285.8,
false,54.08,3.97,10.28,0.0,68.33,false
false,50.09,18.93,27.51,11.31,107.85,false
true,125.95,80.29,22.11,5.33,233.68,true
true,89.0,86.01,4.05,15.56,194.62,false
false,3.81,21.11,16.15,13.73,54.8,true
false,22.57,31.76,33.78,8.79,96.9,true
false,35.74,20.99,28.97,1.59,87.29,false
false,48.77,25.48,14.24,11.21,99.71,false
true,13.61,12.37,22.0,14.69,62.67,
true,26.38,18.99,1.01,16.66,63.03,
false,18.21,7.51,24.33,9.89,59.95,false
true,32.16,168.61,27.1,5.29,233.15,true
false,20.66,17.59,35.13,12.67,86.05,false
false,42.56,22.39,0.0,2.96,67.91,false
false,15.96,14.95,0.01,12.77,43.7,false
true,35.37,0.0,7.2,19.03,61.6,false
true,49.15,32.98,13.54,20.72,116.39,false
false,16.94,12.39,13.56,19.42,62.3,false
false,47.45,17.12,11.87,16.56,93.0,
false,17.96,21.93,22.0,20.98,82.86,false
false,16.75,0.0,25.76,13.34,55.85,false
false,23.18,13.14,20.74,5.49,62.56,
false,3.25,13.35,12.42,2.44,31.47,true
false,19.19,18.02,15.07,14.06,66.34,false
false,33.09,8.92,13.95,13.85,69.8,false
true,9.29,20.01,0.0,11.07,40.37,
false,41.35,17.01,32.78,8.0,99.14,false
false,19.12,3.45,3.99,15.54,42.1,false
false,32.64,24.87,14.91,0.0,72.42,false
false,22.33,18.85,32.84,4.35,78.37,false
false,62.36,11.5,16.31,21.5,111.68,false
true,3.36,9.83,8.92,0.0,22.11,
false,23.77,9.3,3.1,1.47,37.64,
false,12.85,23.62,0.0,6.18,42.65,false
false,32.13,12.23,8.29,8.45,61.09,false
false,26.01,30.48,15.78,10.92,83.19,false
false,0.0,0.59,14.79,5.91,21.29,false
true,0.0,10.69,20.65,13.81,45.15,false
true,11.45,14.34,19.49,16.9,62.18,
false,23.8,12.29,3.61,0.0,39.7,false
false,18.5,17.38,29.06,8.63,73.57,false
false,23.41,5.05,21.69,13.83,63.98,false
false,30.06,19.44,13.38,0.0,62.87,
false,14.16,2.01,14.39,0.82,31.38,false
false,125.42,213.89,12.73,0.0,352.03,true
true,0.0,31.0,12.71,13.66,57.37,true
false,26.56,0.0,0.0,27.53,54.09,false
false,15.9,20.86,17.14,18.95,72.84,false
false,28.67,12.57,0.7,6.29,48.23,true
false,9.81,20.71,29.47,4.18,64.17,false
false,4.38,9.89,9.0,0.0,23.27,false
true,18.64,6.79,23.63,6.2,55.25,false
false,23.44,1.15,39.06,0.0,63.66,true
true,22.98,0.41,0.0,7.35,30.73,false
true,5.41,1.03,39.45,8.41,54.3,false
true,39.86,25.46,5.62,8.57,79.51,
false,51.06,23.55,38.04,4.89,117.54,false
false,60.16,22.5,20.96,13.35,116.97,false
false,0.0,11.72,10.73,24.49,46.93,false
false,31.32,13.66,0.0,0.0,44.97,true
false,28.57,27.62,10.43,0.44,67.07,false
false,13.57,16.08,34.0,12.53,76.17,false
false,18.56,23.23,7.3,0.96,50.05,
false,39.64,1.68,26.46,11.39,79.17,false
false,65.33,4.69,161.47,9.74,241.23,true
true,40.71,13.95,26.42,12.54,93.62,false
true,26.32,24.01,8.8,0.0,59.13,false
true,5.26,25.72,13.08,4.36,48.42,
true,18.04,5.1,11.6,6.52,41.26,false
true,14.89,32.01,0.0,5.71,52.61,
false,19.9,61.98,0.14,10.22,92.23,false
true,127.13,44.97,0.0,3.04,175.13,true
false,18.9,8.52,7.42,8.3,43.13,false
false,81.01,87.77,12.64,15.66,197.08,true
false,183.62,2.96,83.22,8.63,278.42,false
false,17.53,20.15,21.01,0.0,58.69,false
false,65.65,0.0,171.71,0.28,237.64,
true,32.74,21.29,7.54,16.19,77.76,
false,11.78,7.15,9.38,21.88,50.19,false
false,20.53,24.38,22.0,13.87,80.78,false
true,167.46,0.0,429.08,75.24,671.78,
false,23.82,22.75,9.91,2.52,59.01,false
false,11.66,27.9,27.8,3.38,70.74,false
false,43.25,6.09,11.95,11.33,72.62,true
true,5.61,30.54,8.75,0.34,45.24,false
false,6.39,19.92,41.74,5.01,73.06,false
false,84.57,26.11,133.62,1.66,245.96,false
false,12.29,13.17,29.2,6.88,61.53,false
false,34.04,24.11,3.87,0.0,62.03,
false,12.8,0.44,37.22,4.29,54.74,false
false,35.3,14.07,9.83,8.59,67.78,false
true,30.03,9.17,1.08,11.19,51.47,
false,10.29,8.69,13.97,8.78,41.72,false
true,65.05,15.28,28.0,4.19,112.52,true
false,26.86,26.37,9.01,11.85,74.09,false
false,23.32,6.32,26.15,4.22,60.01,false
true,39.51,15.43,131.2,2.81,188.95,true
false,15.48,17.59,0.0,12.97,46.04,false
false,38.17,20.32,23.64,6.02,88.14,false
false,0.0,33.7,23.92,20.87,78.5,false
false,0.74,12.65,22.33,13.91,49.64,false
false,37.49,22.85,12.98,1.41,74.73,false
false,32.4,14.13,28.19,0.0,74.72,false
true,161.11,64.41,26.45,10.57,262.54,
true,3.35,24.23,22.98,15.44,66.0,false
false,0.0,17.66,24.3,1.5,43.46,true
true,0.32,17.85,19.05,14.83,52.05,
false,49.01,2.52,5.61,7.93,65.07,false
false,52.9,0.0,13.36,11.35,77.61,false
false,14.09,26.43,0.0,3.46,43.99,false
false,15.34,20.67,7.91,0.0,43.92,true
false,2.89,0.0,6.54,15.02,24.45,true
false,25.14,13.84,11.1,7.14,57.22,
false,43.83,29.72,6.19,9.89,89.63,true
false,30.39,27.2,24.39,5.36,87.34,false
true,50.33,4.35,20.97,7.86,83.51,true
false,88.17,78.96,17.44,9.79,194.36,false
false,54.29,1.51,6.22,15.57,77.58,false
false,36.31,0.0,15.7,2.29,54.3,false
true,0.0,12.53,28.45,6.14,47.12,
false,2.6,25.34,5.14,4.89,37.97,false
false,4.3,0.3,8.8,9.54,22.94,true
true,23.81,18.14,0.0,13.29,55.24,true
false,40.49,24.14,20.49,17.95,103.06,true
false,132.3,91.42,4.27,7.43,235.42,false
true,27.96,0.4,21.78,6.23,56.37,true
false,12.78,21.22,12.02,3.42,49.43,
false,21.33,14.54,7.35,8.55,51.77,false
false,8.67,31.71,7.9,15.92,64.2,false
false,19.99,20.89,19.75,10.17,70.8,false
false,11.68,16.26,3.07,13.44,44.45,false
false,39.76,10.77,186.23,57.64,294.4,false
false,15.28,12.4,0.48,0.73,28.89,false
true,18.3,2.58,2.83,19.09,42.8,false
false,14.38,27.72,17.96,12.33,72.39,false
false,5.07,8.98,13.81,0.0,27.86,false
true,212.9,21.01,329.64,64.23,627.77,true
false,45.41,11.4,23.79,2.33,82.94,
true,21.37,14.43,12.02,0.0,47.82,false
false,22.66,16.02,30.54,15.37,84.58,true
true,40.58,8.87,38.77,12.95,101.18,
false,144.77,49.12,19.43,6.79,220.11,false
true,25.21,197.71,16.81,10.89,250.62,
false,10.73,20.62,33.99,0.71,66.04,false
false,34.68,30.72,3.31,8.75,77.46,false
true,25.5,0.4,0.53,2.27,28.7,
false,52.28,14.37,17.05,9.48,93.19,false
false,1.57,22.06,5.86,15.91,45.4,true
false,44.4,10.14,24.44,15.05,94.04,false
false,10.09,11.16,6.66,4.02,31.93,true
false,0.0,14.31,16.2,0.0,30.51,false
false,108.28,65.51,18.92,6.6,199.32,false
false,37.24,9.48,40.76,7.13,94.61,
false,0.0,20.92,16.27,5.83,43.02,false
false,22.26,0.0,5.76,0.0,28.02,
false,26.69,18.98,9.59,12.35,67.62,false
true,38.94,16.26,20.0,3.72,78.92,true
false,5.46,14.79,7.03,0.0,27.28,
true,92.95,67.68,26.15,0.0,186.77,
false,39.01,4.55,22.0,4.11,69.67,false
false,30.2,175.15,7.04,12.25,224.65,false
false,0.0,6.82,23.1,7.38,37.3,
false,26.51,8.92,26.15,6.31,67.9,false
true,4.11,10.41,17.09,9.37,40.97,true
false,18.25,0.0,6.83,9.67,34.75,false
false,17.68,17.87,32.81,0.03,68.39,false
true,40.34,12.99,8.31,13.43,75.07,
false,143.21,0.09,100.99,8.78,253.07,true
false,11.57,4.13,5.47,16.89,38.05,
false,7.04,20.42,42.61,21.66,91.73,false
false,18.91,27.64,12.88,11.71,71.15,
false,23.25,12.71,8.1,25.15,69.21,false
false,25.69,21.24,20.78,29.24,96.96,false
false,7.54,18.7,7.22,0.87,34.34,
false,31.59,34.95,0.0,0.83,67.37,false
false,23.65,5.16,0.0,4.18,32.99,false
false,108.66,28.37,40.59,180.97,358.59,true
false,10.16,30.21,59.5,1.64,101.51,false
true,9.85,14.34,22.0,12.92,59.11,false
false,79.23,80.22,22.0,0.0,181.46,false
false,6.75,27.1,19.2,27.26,80.31,false
false,26.41,24.78,14.89,12.86,78.93,false
true,13.04,20.22,5.31,5.56,44.13,true
false,23.59,37.96,4.51,13.18,79.24,false
false,168.24,68.91,2.05,13.73,252.94,false
false,24.22,22.04,0.0,7.64,53.9,false
false,36.34,14.21,25.61,5.41,81.57,
false,2.91,13.28,15.46,10.38,42.03,false
false,0.0,0.0,12.02,1.58,13.6,false
false,81.47,71.34,10.62,3.28,166.7,false
false,22.94,10.04,27.07,14.8,74.85,true
false,6.0,14.36,12.18,8.23,40.78,false
false,0.32,13.19,14.7,14.05,42.26,true
false,35.62,36.3,2.53,5.4,79.85,false
false,14.4,5.1,14.18,0.0,33.68,false
false,28.61,9.83,17.37,8.47,64.27,false
false,32.7,8.13,3.42,17.64,61.9,false
false,6.73,21.52,3.77,9.98,42.01,false
false,38.22,4.44,8.85,10.58,62.09,false
false,8.45,25.09,8.61,0.0,42.16,false
false,207.23,23.42,94.34,9.67,334.65,false
false,33.53,10.93,0.0,9.16,53.61,false
false,29.09,15.43,16.45,10.19,71.16,false
false,6.77,13.35,0.0,0.4,20.52,false
false,18.18,25.59,31.7,11.06,86.52,true
false,11.28,17.45,41.0,3.72,73.45,false
false,14.85,18.46,2.33,14.77,50.41,false
true,27.0,22.72,0.9,0.0,50.63,false
true,20.29,14.64,49.8,12.29,97.02,
false,23.65,6.35,44.87,7.92,82.78,false
false,22.89,18.04,48.32,8.0,97.25,
false,126.54,84.55,32.36,0.0,243.45,false
true,14.41,8.53,23.97,0.0,46.91,false
true,24.71,0.0,18.38,16.65,59.74,
true,139.77,10.59,76.27,0.0,226.63,false
true,40.35,5.72,27.83,1.3,75.2,false
false,52.15,11.38,24.81,16.59,104.94,false
false,47.41,11.18,13.02,2.12,73.73,false
true,146.74,9.49,78.93,18.74,253.9,
false,16.76,23.44,47.8,7.39,95.39,false
false,47.1,27.89,3.73,9.57,88.28,false
false,50.25,8.26,33.91,12.47,104.89,false
true,19.11,24.32,24.69,7.8,75.91,
true,37.42,22.15,6.08,18.38,84.04,false
false,24.27,17.29,14.95,8.13,64.63,false
true,53.9,24.8,9.08,27.36,115.15,true
false,19.43,0.0,12.25,3.32,35.01,false
false,22.21,22.32,45.01,0.0,89.55,false
false,14.77,30.17,29.49,11.55,85.97,
true,33.0,8.86,11.49,13.52,66.87,
true,0.0,13.96,43.54,15.18,72.68,false
false,25.56,11.68,31.18,14.08,82.49,false
true,6.07,11.16,9.63,4.89,31.75,false
false,79.26,10.73,139.76,12.08,241.83,false
true,40.81,14.83,40.09,11.98,107.71,false
false,10.57,7.57,28.82,0.0,46.95,
false,21.67,0.0,0.0,7.66,29.33,false
false,214.67,25.16,113.34,196.49,549.66,false
true,8.11,19.34,5.88,1.7,35.03,true
false,41.98,0.0,9.77,12.84,64.58,
false,30.64,14.07,45.34,4.2,94.25,
true,30.3,8.96,41.07,5.21,85.54,true
false,27.23,44.43,23.79,11.43,106.88,false
false,29.18,28.08,35.41,19.81,112.48,false
false,61.16,99.22,13.77,0.0,174.16,false
false,28.03,3.08,21.35,12.79,65.25,false
false,49.77,26.43,30.68,16.05,122.93,false
false,31.3,19.34,0.48,2.41,53.53,false
false,27.66,20.64,15.66,4.73,68.69,false
false,28.56,8.02,14.08,4.29,54.95,false
false,23.88,34.44,23.01,19.27,100.6,false
false,0.0,31.91,26.51,9.49,67.91,true
false,17.11,10.79,16.04,3.36,47.3,
false,33.75,20.33,2.55,0.0,56.62,
false,15.22,18.88,22.0,9.6,65.7,
true,31.9,0.0,189.43,83.33,304.65,true
false,5.14,18.11,51.68,5.29,80.21,false
false,12.83,21.56,7.6,0.0,41.99,false
true,27.62,20.61,16.55,14.81,79.59,
false,113.41,75.8,22.89,16.59,228.69,true
false,16.18,17.25,39.66,8.47,81.55,false
false,45.06,13.06,26.84,20.71,105.68,true
true,3.31,17.47,5.33,13.16,39.27,
false,9.41,18.04,20.62,12.77,60.84,false
false,9.26,34.83,0.0,9.28,53.37,false
false,19.55,33.19,6.36,3.91,63.01,false
false,15.32,18.95,12.01,13.86,60.14,true
false,24.76,5.93,11.13,8.42,50.23,false
false,9.2,30.09,6.98,0.26,46.53,false
false,24.66,14.08,17.96,6.49,63.19,false
false,35.46,5.04,6.7,7.11,54.31,false
false,29.15,0.0,6.21,8.2,43.56,
true,30.18,178.33,31.19,4.89,244.58,
false,40.81,16.99,38.96,8.27,105.03,
false,11.25,13.72,26.24,3.7,54.9,false
true,31.25,22.41,53.69,0.0,107.36,false
false,26.39,17.4,5.95,6.09,55.82,false
false,23.19,27.05,9.65,8.18,68.07,false
false,27.42,19.3,40.08,19.6,106.4,false
false,163.61,7.36,109.44,16.51,296.92,false
false,13.0,20.27,15.89,3.95,53.11,false
false,35.16,12.34,18.79,5.61,71.89,false
false,22.45,0.0,10.61,0.0,33.06,
false,0.0,24.26,0.0,2.32,26.57,
false,6.48,19.2,13.25,19.0,57.93,false
false,1.75,19.48,22.0,2.91,46.14,true
false,0.04,21.03,9.61,0.0,30.68,false
false,0.0,27.35,4.08,10.94,42.37,false
false,45.26,17.69,22.27,4.39,89.61,false
false,14.36,18.6,16.94,8.1,58.01,true
true,0.05,17.43,26.97,5.08,49.54,true
true,1.96,0.0,39.51,22.92,64.39,false
false,30.37,24.52,8.79,11.77,75.46,false
false,14.88,18.25,16.11,19.97,69.21,true
false,9.09,6.0,20.09,13.82,49.0,false
false,7.95,12.21,17.88,27.5,65.54,true
false,48.75,0.25,11.86,7.13,67.98,false
false,26.77,12.01,11.35,0.0,50.13,false
true,0.0,7.91,204.74,52.71,265.36,
false,13.24,26.24,30.62,0.3,70.4,false
false,10.54,10.12,14.61,4.15,39.42,true
false,3.87,15.96,16.66,25.59,62.08,false
false,53.0,11.53,22.0,0.0,86.53,false
true,16.96,20.11,27.47,15.52,80.05,
false,8.05,34.46,10.8,0.0,53.3,false
false,0.91,25.13,0.0,0.0,26.03,false
false,53.34,30.44,1.5,9.0,94.27,
false,17.05,31.45,3.83,10.8,63.13,false
false,7.47,13.7,15.3,15.36,51.84,false
true,21.15,3.11,1.65,0.0,25.91,true
false,0.87,19.59,26.98,13.42,60.85,true
false,19.79,8.1,36.35,0.0,64.24,false
false,19.92,8.1,51.98,3.23,83.22,false
false,105.64,68.07,28.02,2.43,204.16,true
false,14.41,13.41,23.66,25.31,76.8,false
false,61.82,11.58,4.62,0.0,78.03,false
false,23.82,8.71,19.29,21.92,73.74,true
false,24.66,6.8,25.17,5.08,61.7,false
false,101.48,70.63,4.83,0.05,176.99,false
true,79.45,14.23,181.73,2.88,278.29,false
false,21.9,11.47,1.58,4.55,39.49,false
false,164.12,79.04,6.1,17.48,266.74,false
true,12.93,23.73,0.0,5.61,42.27,
false,150.77,73.53,9.15,22.44,255.89,
false,27.8,4.28,24.08,3.02,59.18,false
false,43.12,29.66,1.3,2.86,76.94,false
false,11.36,16.69,0.0,3.75,31.81,false
false,0.0,16.85,14.87,18.46,50.18,false
false,0.0,14.07,15.86,13.81,43.74,false
false,26.74,28.9,22.0,1.62,79.27,false
true,44.75,18.74,182.59,39.57,285.66,true
false,59.31,11.83,10.09,5.89,87.13,false
false,28.93,1.75,30.36,7.71,68.75,false
false,30.88,30.84,20.69,2.28,84.69,false
false,18.76,20.2,12.71,0.0,51.67,false
false,23.0,14.81,22.0,12.29,72.1,true
false,102.5,111.38,39.6,16.64,270.11,false
true,68.18,17.55,93.31,13.08,192.11,false
false,14.99,14.98,21.37,22.28,73.63,false
true,15.38,6.78,22.14,11.3,55.59,
false,11.18,23.12,8.92,11.26,54.47,false
false,34.67,0.0,8.01,14.8,57.48,false
false,4.91,15.44,33.1,20.55,74.0,false
false,45.33,20.98,16.68,12.54,95.52,true
true,24.72,27.37,38.87,12.93,103.89,
false,23.95,0.0,8.08,11.4,43.43,true
false,26.28,19.53,15.78,14.83,76.42,false
false,147.06,68.19,10.78,16.35,242.38,false
false,22.45,18.95,18.2,9.61,69.21,false
false,13.98,7.64,0.0,13.75,35.37,false
false,14.25,0.09,4.65,0.0,18.99,true
false,23.58,15.19,40.06,12.09,90.92,
false,64.92,12.69,163.38,0.0,241.0,false
false,74.14,85.33,22.0,1.07,182.54,false
true,30.63,3.66,9.75,10.0,54.05,
false,31.96,18.59,0.0,1.81,52.37,
false,16.11,5.65,211.4,32.07,265.24,false
false,27.15,17.98,14.84,7.11,67.09,
false,29.32,25.87,0.0,7.57,62.75,false
false,63.02,21.57,198.61,13.71,296.92,false
false,11.18,7.68,0.0,3.67,22.53,false
false,15.96,17.48,2.19,5.8,41.43,false
true,1.69,20.76,181.85,69.37,273.67,false
false,13.12,8.82,47.43,1.72,71.1,false
true,30.86,29.51,12.62,8.82,81.81,true
false,17.5,4.21,23.9,16.69,62.3,false
false,7.51,16.15,11.68,0.0,35.34,false
false,22.26,9.24,199.42,63.08,294.0,false
false,13.16,25.27,14.64,14.61,67.67,false
false,39.23,17.53,25.93,2.93,85.61,false
false,9.22,1.47,11.23,10.63,32.56,true
false,13.36,20.38,1.59,18.96,54.29,false
false,5.45,0.0,22.65,0.0,28.1,true
false,26.33,23.89,15.93,11.81,77.96,
false,143.67,75.64,9.04,4.95,233.29,false
false,58.86,74.26,0.0,13.73,146.85,false
false,50.36,13.29,25.45,6.87,95.97,false
false,19.28,5.26,217.74,52.79,295.07,true
false,41.4,2.25,24.51,25.77,93.94,false
false,39.89,13.7,6.69,7.41,67.7,false
false,3.33,25.69,22.0,10.31,61.33,false
false,44.45,13.75,5.65,0.0,63.85,false
false,28.71,20.49,11.89,14.14,75.22,false
false,23.75,29.8,18.92,5.76,78.23,false
false,34.35,17.96,44.01,4.57,100.89,false
false,14.86,20.65,24.43,10.25,70.18,false
true,6.68,7.05,28.41,7.56,49.7,
false,17.96,12.05,29.32,5.29,64.61,false
false,0.0,19.01,48.0,11.65,78.66,false
false,119.25,69.41,33.96,7.78,230.4,false
true,9.46,0.0,12.17,0.0,21.63,false
false,0.84,15.12,4.8,9.23,29.99,false
false,16.94,1.78,1.05,7.01,26.78,false
false,5.49,5.53,15.08,0.0,26.1,false
true,18.03,5.06,40.31,11.33,74.73,false
false,1.77,15.93,11.59,14.36,43.64,false
false,9.24,12.36,0.21,6.15,27.97,true
false,9.79,14.76,3.36,2.2,30.11,false
false,142.66,73.94,16.82,0.0,233.42,false
false,33.13,15.68,17.07,9.28,75.16,true
false,62.67,15.28,18.52,10.42,106.9,false
true,27.52,0.0,27.2,7.48,62.2,false
true,13.95,5.86,13.92,12.4,46.12,
false,22.58,12.08,3.21,5.97,43.83,false
false,23.84,12.37,0.0,11.67,47.88,false
false,26.31,9.43,16.03,15.41,67.17,false
false,35.4,21.9,41.25,10.52,109.07,false
false,15.24,12.48,19.83,0.0,47.56,false
false,28.4,8.71,33.48,15.05,85.64,true
false,31.81,16.18,17.34,17.11,82.44,false
false,25.29,18.38,5.58,0.0,49.25,true
false,20.41,15.93,0.0,8.05,44.39,true
false,21.53,9.95,21.8,9.54,62.83,false
false,33.78,4.95,14.01,25.31,78.05,false
false,35.52,10.3,17.62,0.0,63.45,false
false,160.14,59.81,0.0,3.54,223.49,false
false,27.05,19.78,34.16,10.19,91.19,false
